,Time,User,Tweet
172,2023-03-07 01:00:09,TheOnion,“Would my ex-girlfriend have been a good wife?” https://t.co/e7CUMaFDNl https://t.co/u8NvtyYgWI
173,2023-03-07 00:45:06,TheOnion,Woman Launches Into 4-Minute Self-Deprecating Preamble Before Speaking Mind https://t.co/HJVB0et7fa https://t.co/CWbXRJGCTl
174,2023-03-07 00:00:12,TheOnion,The Onion Store: It’s the least you can do after installing that ad blocker. https://t.co/N6ZPtGi7ex https://t.co/LDCjHA4bwf
175,2023-03-06 23:15:07,TheOnion,New NFL Combine Drill Tests Player’s Ability To Half-Ass Taping Of Local Sandwich Shop Commercial https://t.co/khu61Uu2J4 https://t.co/LsDFFcuWdB
176,2023-03-06 22:30:09,TheOnion,$10 In Free Bets From DraftKings Too Good For Fan To Pass Up https://t.co/u7btFZJ8sW https://t.co/DPqm5794j6
177,2023-03-06 21:45:06,TheOnion,Netflix Announces There No Way In Hell It Giving Biden 5-Episode Nature Special After Office https://t.co/jTNTdEcb6T https://t.co/vi32xkR5dy
178,2023-03-06 21:00:17,TheOnion,Woman To Go With Profile Picture From When She Had Eating Disorder https://t.co/LpH8jJ8Zx8 https://t.co/gfK9gTDKh4
179,2023-03-06 20:15:09,TheOnion,"Stable, Content Woman Only Has A Few Months Left Before Thinking About Ron DeSantis Every Day https://t.co/jAsJOJz0Uk https://t.co/tNJt6sKz1L"
180,2023-03-06 19:45:04,TheOnion,This isn't a fucking charity; subscribe to our newsletter here! https://t.co/EmtHHkxUzk
181,2023-03-06 19:30:10,TheOnion,The OG Kama Sutra contained soup for optimized slurping. See more on #HistoryOfTheWorldPart2 now streaming only on Hulu #sponsored https://t.co/ILeHjLMPNK https://t.co/R7MvlZyQ68
182,2023-03-06 19:00:17,TheOnion,Women Explain Why They Became Tradwives https://t.co/9KXrYe4E56 https://t.co/0BwnYSPdmP
183,2023-03-06 18:45:07,TheOnion,"Japan Discovers 7,000 New Islands It Didn’t Know It Had https://t.co/VYdAepEHk6 https://t.co/QjjwmGYPo0"
184,2023-03-06 18:00:19,TheOnion,AI Chatbot Obviously Trying To Wind Down Conversation With Boring Human https://t.co/R8eRDpnwdc https://t.co/1l9jBAiXZV
185,2023-03-06 17:51:56,TheOnion,"It’s not fair to force ChatGPT to choose sides in the divorce, especially at its young age. https://t.co/MqP06j6Lz6 https://t.co/XG5mKubw7P"
186,2023-03-06 17:36:19,TheOnion,"Get the coverage you love from The Onion straight to your inbox—working links, pictures, and all. Simply type this link into your browser: theonion [dot] com [slash] newsletter!"
187,2023-03-06 17:15:12,TheOnion,Questions That ChatGPT Is Not Allowed To Answer https://t.co/AIaNmoQn5j https://t.co/nRspbOLbra
188,2023-03-06 16:30:13,TheOnion,Man Finally Mature And Loving Enough To Be Good Partner After He No Longer Attractive https://t.co/TAMTyWJWZQ https://t.co/9h3GLggp29
189,2023-03-06 16:00:26,TheOnion,Eric Trump Placed In CPAC Lost And Found https://t.co/TJMjCst4Is https://t.co/9BYhkf8EXh
190,2023-03-06 15:45:10,TheOnion,"Demand Grows For Stricter Transit Regulations After Derailing Train Hits Airplane At 30,000 Feet https://t.co/JHGC4u3ses https://t.co/M6oYIDY4ft"
191,2023-03-06 15:00:27,TheOnion,Man Straight-Up Demands To Know How Many Siblings Coworker Has https://t.co/4mxpCukfwE https://t.co/nLk11GwSxQ
192,2023-03-06 03:30:05,TheOnion,Nation Attempts To Fall Asleep By Doing Little Impression Of Sleeping https://t.co/PSToHvG0SH https://t.co/ytC56jn6wg
193,2023-03-06 03:00:08,TheOnion,"If you’re lucky enough to be the sole survivor of the melee, try to get to a hospital, but be warned: The police are going to have some questions. https://t.co/kpNZyh7GmO https://t.co/yPZtJoQGXO"
194,2023-03-06 02:30:06,TheOnion,Area Man Having One Of His Little Bursts Of Energy Where He Tries To Write A Song https://t.co/Z0E7UrbLNx https://t.co/1ivPdOd7mx
195,2023-03-06 01:30:06,TheOnion,Man Needs Emotional Support Only A Woman Can Feign https://t.co/VJnq0U7ada https://t.co/WkIr4Y6bh9
196,2023-03-06 01:00:03,TheOnion,https://t.co/2ZGsbvWnGf
197,2023-03-06 00:30:06,TheOnion,Man Treats Mother To Detail About His Personal Life  https://t.co/mQPjYzG7Ab https://t.co/JGWZrS8fmd
198,2023-03-05 23:30:06,TheOnion,Man Terrified To Realize He Could Easily Go On Like This https://t.co/mkgCEXkJlU https://t.co/GS5E218EVX
199,2023-03-05 23:00:08,TheOnion,https://t.co/361snbgqth
200,2023-03-05 22:30:06,TheOnion,24-Year-Old Receives Sage Counsel From Venerable 27-Year-Old https://t.co/DffuJQVcT0 https://t.co/3ChN4xmRki
201,2023-03-05 21:30:06,TheOnion,Man Begins Life In New City By Taking Last Ever Walk Around Neighborhood https://t.co/53oCy7Cvyo https://t.co/Tn4V915KWz
202,2023-03-05 20:30:06,TheOnion,Passenger Ruins Perfectly Good Windshield By Flying Through It https://t.co/HZgD1Hbouf https://t.co/gndEi69HL9
203,2023-03-05 19:35:00,TheOnion,Subscribe to our newsletter; it's the least you could fucking do. https://t.co/EmtHHkxUzk
204,2023-03-05 19:30:06,TheOnion,Sun Thinking Of Just Collapsing Now And Getting This All Over With https://t.co/deT4pO1zXY https://t.co/HQSS3Roytl
205,2023-03-05 18:30:07,TheOnion,Area Man Considers Self Ally To Women Unless They Threaten His Status In Literally Any Way https://t.co/96LQjmr9b1 https://t.co/dGvhC34zhP
206,2023-03-05 17:30:06,TheOnion,Exterminator Kind Of Surprised Apartment Doesn't Have Roaches https://t.co/serY5eMFTU https://t.co/W483E9Gsdj
207,2023-03-05 17:00:13,TheOnion,"Week In Review: March 5, 2023 https://t.co/2jBi1oCmPz https://t.co/bThMRH4vev"
208,2023-03-05 16:30:06,TheOnion,"‘Any Song Can Be Sad If It Has Sad Memories Attached To It,’ Report Newly Single Sources https://t.co/yDOIs60GOh https://t.co/ScV9BHJDlE"
209,2023-03-05 15:30:07,TheOnion,27-Year-Old Lies About Every Single Aspect Of His Life To Keep Parents From Worrying https://t.co/ZFol7nuPht https://t.co/ZKgo7AUg25
210,2023-03-05 03:30:05,TheOnion,Man Needs Verbal Assurance That Hand Stamp Will Get Him Back In https://t.co/GG9SxtQlt4 https://t.co/UOJgwggslH
211,2023-03-05 03:00:01,TheOnion,"“Since you’re going to die soon, can I move into your house and marry your wife?” https://t.co/xnVQWNdDVE"
212,2023-03-05 02:30:05,TheOnion,"Warm, Syrupy Pleasure Coursing Through Man’s Veins After Big Hit Of Mattress https://t.co/BpqVecFfGr https://t.co/Xh4uKT6NQz"
213,2023-03-05 01:30:06,TheOnion,"‘It’s Been A Long Time Since I’ve Done This So I Need To Take It Slow,’ Says Woman On Date Attempting To Smile https://t.co/kt5OiYze8Q https://t.co/z7ZFsOIgnp"
214,2023-03-05 01:00:02,TheOnion,https://t.co/DiMACJ87Mn
215,2023-03-05 00:30:06,TheOnion,Realtor Was Not Expecting Such Hard-Hitting Questions About Water Pressure https://t.co/QnK5RWiWBg https://t.co/bzyGfVSP80
216,2023-03-04 23:30:07,TheOnion,Mom Believes New Boyfriend Could Give Son Positive Father Figure For Solid Couple Months https://t.co/h0euhX4B7n https://t.co/wY5MwwDF4b
217,2023-03-04 23:00:08,TheOnion,Women Explain Why They Became Tradwives https://t.co/L0WlX2GhKv https://t.co/PwKy7jnspm
218,2023-03-04 22:30:06,TheOnion,Woman Getting All Defensive About Inherent Worth And Selfhood https://t.co/lwahiA3vUK https://t.co/gdm49Up4lz
219,2023-03-04 21:30:06,TheOnion,Problematic Friend Argues That Kanye Makes Some Good Points About Shoes https://t.co/F8MEuMEFY9 https://t.co/wiOamQjZmO
220,2023-03-04 21:00:05,TheOnion,https://t.co/Cbs0aoiLgp
221,2023-03-04 20:30:06,TheOnion,CEO Relieved AI Can Never Replace Him If He Already Contributes Nothing To Company https://t.co/w8mQxmixON https://t.co/GAOhMGPuj7
222,2023-03-04 19:35:00,TheOnion,"For more exemplary journalism, subscribe to our newsletter. https://t.co/EmtHHkxUzk"
223,2023-03-04 19:30:06,TheOnion,Disney Opens New Immersive ‘Star Wars’-Themed Gay Conversion Camp https://t.co/4M7sibo4Fi https://t.co/oyuqDbQbdu
224,2023-03-04 19:00:11,TheOnion,Most Controversial Statements By CPAC Speakers https://t.co/8KjNeT1bSI https://t.co/krG1Ku7BJo
225,2023-03-04 18:30:07,TheOnion,Study Finds Majority Of Cavities Formed From Repeatedly Running Tongue Over Tooth That Feels Weird https://t.co/pBM0TK1X3r https://t.co/YhnAzG4o2M
226,2023-03-04 17:30:07,TheOnion,Nude Woman Pleasantly Surprised To See Self Represented In Art Museum’s Collection https://t.co/ZVrbHyWFsk https://t.co/rDQJrkYNxO
227,2023-03-04 17:00:10,TheOnion,https://t.co/fYIPZJ67Z4
228,2023-03-04 16:30:09,TheOnion,Brutal Reality Check Turns Three https://t.co/h73sIInTzY https://t.co/GnVv0wiJfU
229,2023-03-04 15:30:10,TheOnion,Mom Sleeps In Past Sunrise https://t.co/VZ0O9mS4g8 https://t.co/deJ7YQ9F9c
230,2023-03-04 04:00:02,TheOnion,The Onion: Now on another part of your phone. Follow us on TikTok. https://t.co/AE92U20hAJ
231,2023-03-04 03:45:05,TheOnion,PornHub Announces Contest To Allow One User Under 18 To View Content https://t.co/XfyVYN5ekG https://t.co/P0NDg6xPpE
232,2023-03-04 03:00:07,TheOnion,Perfect Gentleman Does Not Assault Drunk Woman https://t.co/MdLbZMkrty https://t.co/7AzRiCaMlL
233,2023-03-04 02:15:06,TheOnion,Woman Who Left Room Crying Earlier Expects To Jump Back Into Party Just Like That https://t.co/zgKooJParL https://t.co/xmnHoedzy5
234,2023-03-04 01:30:08,TheOnion,Study Finds Beckoning Index Finger Still Most Effective Way To Get Americans Onto Dance Floor https://t.co/U3PNGH329g https://t.co/L3FwCAUIKC
235,2023-03-04 01:00:06,TheOnion,https://t.co/SHaaP6ejbD
236,2023-03-04 00:45:06,TheOnion,Man’s Body Running Out Of Ideas To Convince Him He Full https://t.co/BN0YXgZGvw https://t.co/1CKC4iwrCP
237,2023-03-04 00:00:13,TheOnion,"For sickos, by sickos. https://t.co/RRXXeGuESK https://t.co/UdHh6Q8PCr"
238,2023-03-03 23:15:07,TheOnion,"Complete Psychopath Meets Proper Screen Time, Sleep, Exercise Guidelines https://t.co/Y2XPi83Cj5 https://t.co/O4K7LLkF28"
239,2023-03-03 22:30:08,TheOnion,Tiki Bar Just The Right Amount Of Racist https://t.co/b2BBKrJDCY https://t.co/RXgUoXM5RF
240,2023-03-03 22:00:12,TheOnion,Women Explain Why They Became Tradwives https://t.co/a3Vnryya7l https://t.co/UAwQzVZt3p
241,2023-03-03 21:45:07,TheOnion,"Prince Harry, Meghan Markle Asked To Vacate U.K. Home https://t.co/lcMP8MWOdY #WhatDoYouThink? https://t.co/Q6nnZxfxDZ"
242,2023-03-03 21:00:16,TheOnion,Ron DeSantis Rails Against Woke Pants For Making His Ass Look Huge https://t.co/MqjGo60Vka https://t.co/Q0p33JGNln
243,2023-03-03 20:15:07,TheOnion,Bathroom Attendant Offers Man Sticker For Using Potty All On His Own https://t.co/NaaQylVNpz https://t.co/NmAocsW7xC
244,2023-03-03 19:35:01,TheOnion,"For more world-renowned reportage, subscribe to our newsletter. https://t.co/EmtHHkxUzk"
245,2023-03-03 19:30:10,TheOnion,Eric Adams Leaps Off Empire State Building Wearing Homemade Wingsuit https://t.co/j0s91PnD5Q https://t.co/8jnk3e0Ywd
246,2023-03-03 19:22:45,TheOnion,Most Controversial Statements By CPAC Speakers https://t.co/FnHqj0A6dp https://t.co/4xoookEu8W
247,2023-03-03 19:16:35,TheOnion,Most Controversial Statements By CPAC Speakers https://t.co/FnHqj0A6dp https://t.co/7N0Vakyo55
248,2023-03-03 18:45:02,TheOnion,"The Onion asked women why they decided to become tradwives, and this is what they said. https://t.co/YRGNhgOjk7"
249,2023-03-03 18:00:24,TheOnion,Black Employees Board Up Break Room Against Ravenous Horde Of White Coworkers Reaching To Touch Their Hair https://t.co/fME0pjLuBs https://t.co/IUwNZq3kqt
250,2023-03-03 17:15:05,TheOnion,The Conservative Political Action Conference kicked off this week. The Onion examines the most controversial statements made by CPAC speakers. https://t.co/NWv7hU58VS
251,2023-03-03 16:30:12,TheOnion,High Cost Of Child Care Forcing More Toddlers To Work Their Way Through Preschool https://t.co/xS6bo613KP https://t.co/ou3dkJfBjZ
252,2023-03-03 16:00:21,TheOnion,https://t.co/sF3iDxkTQA
253,2023-03-03 15:45:09,TheOnion,"Man Sets World Record Visiting Disneyland Nearly 3,000 Days In A Row https://t.co/NeryrBfVUL #WhatDoYouThink? https://t.co/ZMIwICwFCT"
254,2023-03-03 15:00:30,TheOnion,High School Teaches Parenting Skills By Having Students Post Nonstop Photos Of Egg To Social Media https://t.co/eRZirySqhX https://t.co/qvyanpnWIJ
255,2023-03-03 13:30:09,TheOnion,"Vision Sharpens, Time Slows To Crawl As Stranger Begins Trying To Make Genuine Human Connection https://t.co/ce6VyoOKEU https://t.co/O5HFi4n7Yw"
256,2023-03-03 04:00:03,TheOnion,China will overtake the United States in the next 25 years. Join The Onion on TikTok to start getting on their good side. https://t.co/lZ8SB0SdnK
257,2023-03-03 03:45:05,TheOnion,"Woman Disgusted After Finding Out There Over 2,000 Calories In Recommended Daily Intake https://t.co/6WIOjQQnAk https://t.co/VaG58GkMbd"
258,2023-03-03 03:00:09,TheOnion,Apartment Kind Where Weed Just Left Out On Coffee Table https://t.co/wzISSI8hAx https://t.co/Ds9b5sFyMz
259,2023-03-03 02:15:05,TheOnion,Mom Figures It About Time To Sit Down Adolescent Daughter And Explain How Weight Watchers Points Work https://t.co/ItwgPGl4AJ https://t.co/vRroPUc14l
260,2023-03-03 01:30:06,TheOnion,Narrow Line Of Dirt Not Being Swept Into Dustpan Without A Fight https://t.co/W2nTLxabdq https://t.co/lbj33CUgAF
261,2023-03-03 01:00:04,TheOnion,“My son didn’t get into his chosen college and now he’s still a virgin and he is so horny all the time! I’m worried his penis is going to fall off if he doesn’t get into college next year and bust a nut!” — Liam Flannigan (Dentist) https://t.co/Uzggfa8X2c
262,2023-03-03 00:45:06,TheOnion,Man Just Having One Of Those Decades Where He Doesn't Feel Like Doing Anything https://t.co/Nd36yDqGCf https://t.co/AGytjONOb4
263,2023-03-03 00:00:11,TheOnion,Avoid looking back on your deathbed and wishing you'd spent more time accumulating material possessions. Carpe diem. Shop the Onion Store today. https://t.co/TkXzKGU0cB https://t.co/6w48lPMddL
264,2023-03-02 23:15:06,TheOnion,Defeated Man Too Tired To Fight New $14.99 Fee On Phone Bill https://t.co/d4OPsKPSWk https://t.co/7V1kh2L7A4
265,2023-03-02 23:02:08,TheOnion,It Is Journalism’s Sacred Duty To Endanger The Lives Of As Many Trans People As Possible https://t.co/Afupph4GGV https://t.co/Ik13Kv23B8
266,2023-03-02 22:30:10,TheOnion,Boho Woman Pushes Intricate Bead Curtain Aside For Another Groovy Adventure Into Pantry https://t.co/bqYv7M8SmU https://t.co/MfbnUEMNRl
267,2023-03-02 22:00:12,TheOnion,"Consult with your lover before bringing food into the bedroom, such as a veal Parmesan sub or a meatball marinara grinder. https://t.co/RwD4lkUpFo https://t.co/vcoHGPfdL1"
268,2023-03-02 21:45:06,TheOnion,CPAC To Feature Exhibit Where Visitors Can Toss Raw Chicken To Rudy Giuliani https://t.co/8oXChyKGZg https://t.co/FiV35W0Iqk
269,2023-03-02 21:00:19,TheOnion,"Filthy, Grease-Covered Boyfriend Left To Soak In Kitchen Sink For Few Hours https://t.co/mqgiFP7e2o https://t.co/agn1XCi5sM"
270,2023-03-02 20:15:10,TheOnion,U.S. Adds $19 Trillion In Debt Attempting To Win Toy For Girlfriend From Claw Machine https://t.co/k5f0GTTCIx https://t.co/CTL201a3yp
271,2023-03-02 19:35:01,TheOnion,"To see more unmatched reporting, subscribe to our newsletter. https://t.co/EmtHHkxUzk"
272,2023-03-02 19:30:12,TheOnion,CPAC Audience Encouraged To Reach Under Chair To Be Groped By Matt Schlapp https://t.co/fdGA79Il5Y https://t.co/7HGz1TcRvk
273,2023-03-02 18:45:01,TheOnion,The Onion takes a deep dive into everything you need to know about Hogwarts Legacy. https://t.co/Gz11sGZIpB
274,2023-03-02 18:00:20,TheOnion,City Finally Safe After Every Single Resident Hired As Police https://t.co/jgcrb1LHn8 https://t.co/F6UHU4aP10
275,2023-03-02 17:15:05,TheOnion,Making love can often be far more dangerous than expected. The Onion examines sex-related injuries that could send you to the hospital. https://t.co/wsty79SPtR
276,2023-03-02 16:58:44,TheOnion,Students Explain How College Has Censored Them https://t.co/zGCcS1ltRq https://t.co/DVRl7eT0FO
277,2023-03-02 16:57:56,TheOnion,Students Explain How College Has Censored Them https://t.co/zGCcS1ltRq https://t.co/wvh9mcDBAR
278,2023-03-02 16:30:13,TheOnion,Could Barred Owls Be The Next Big Thing In Hooting Loudly And Consuming Voles? https://t.co/ki5YSOMCzN https://t.co/XV8RghJKai
279,2023-03-02 16:00:21,TheOnion,"“I went to a show once and it was incredible. She had a voice like an angel. Sounded exactly like Whitney Houston. When I found out afterward that she had been lip-syncing, I felt completely betrayed.” — Kevin Fioroni, Tax Specialist https://t.co/GrS4Gko40S"
280,2023-03-02 15:45:10,TheOnion,European Space Agency Proposes New Time Zone For Moon https://t.co/OwhCQsY7Kd #WhatDoYouThink? https://t.co/azvylRGESW
281,2023-03-02 15:00:28,TheOnion,Word Search On Box Of Frosted Mini-Wheats Fucking Impossible. https://t.co/ulkKgjY3Lz https://t.co/XfUTZBgX1D
282,2023-03-02 14:15:08,TheOnion,"Conservatives Explain Why They Support ‘National Divorce’ Of Red, Blue States https://t.co/ZoYOF6LMrX https://t.co/6lPjhCi7oK"
283,2023-03-02 13:30:11,TheOnion,Chobani Recalls Thousands Of Yogurts That Gave People Yogurt https://t.co/IAI7VVwSLr https://t.co/nud5z7hpz7
284,2023-03-02 04:30:01,TheOnion,The internet is expanding. Our minds are not. Join The Onion on TikTok. https://t.co/DJdj96c6o4
285,2023-03-02 04:15:05,TheOnion,Elegance. Sophistication. Genius. It's The Onion on TikTok. https://t.co/GRzMEzJ5ri
286,2023-03-02 04:00:02,TheOnion,"“Okay, so yes, the bad news is that the dancing corpses are real, the puddles of blood are real, all the guns pointed at you are very real, but thankfully, the tessellating pattern of neon pink is just a hallucination.” https://t.co/9rURnW8fVk"
287,2023-03-02 03:45:05,TheOnion,Sweatshirt String Emerges Triumphant After Harrowing Journey Through Hood https://t.co/L9M0v7YV4I https://t.co/xZPSfWd41B
288,2023-03-02 03:00:08,TheOnion,Woman Feels Like She’s Finally Ready To Start Receiving Unsolicited Vulgar Messages Again https://t.co/er50GS8DEY https://t.co/Fs1O8Fzjzk
289,2023-03-02 02:15:06,TheOnion,Man Was Himself For 27 Minutes Today https://t.co/4AUywZlNum https://t.co/yKLJBqlgDS
290,2023-03-02 01:30:08,TheOnion,Cat Internally Debates Whether Or Not To Rip Head Off Smaller Creature It Just Met https://t.co/dhMpOjpdZG https://t.co/BqLMWPTf3V
291,2023-03-02 01:00:06,TheOnion,“She can only summon lightning when it’s stormy out.” https://t.co/A06EbI4Z6f
292,2023-03-02 00:45:06,TheOnion,Report: Mothers Not Paying Attention To 80% Of Cool Things Nation’s Boys Do https://t.co/oOUs53bwhN https://t.co/yXMLbJP7Vh
293,2023-03-02 00:00:11,TheOnion,All of our merchandise is made with love. And a good amount of spite. https://t.co/TkXzKGU0cB https://t.co/n00HC036Qk
294,2023-03-01 23:15:09,TheOnion,Apartment Listing Cagey About Whether Unit Has Floor https://t.co/Kpkv8eBI67 https://t.co/SCx9eCAlJc
295,2023-03-01 22:30:10,TheOnion,Area Desk Doesn't Mind If People Sit On It Like A Chair Every Once In A While https://t.co/JGH19AliJw https://t.co/qprso8dzp0
296,2023-03-01 22:00:08,TheOnion,“It does something hilarious if you crush it in a compactor.” https://t.co/sAeNVLgLNL
297,2023-03-01 21:45:06,TheOnion,Covid-Era Food Stamp Benefits End https://t.co/1XPFrfvSer #WhatDoYouThink? https://t.co/mgRqXQHPE7
298,2023-03-01 21:00:15,TheOnion,White History Year Resumes https://t.co/R3mRuva0Wv https://t.co/E7ZrJm9AXd
299,2023-03-01 20:15:10,TheOnion,Los Angeles Warns Residents Not To Touch Poisoned Food Left Out To Deal With Homeless Infestation https://t.co/y411N9xNtU https://t.co/LqPsbNYsyz
300,2023-03-01 19:35:01,TheOnion,Receive the latest from The Onion’s omnipotent news empire via email. https://t.co/EmtHHkxUzk
301,2023-03-01 19:24:58,TheOnion,Lori Lightfoot Can’t Believe City She Hates Wouldn’t Vote For Her https://t.co/RvaShoLCxc https://t.co/qDkrZkd17Z
302,2023-03-01 19:00:14,TheOnion,https://t.co/tZaMXq1ql3
303,2023-03-01 18:45:09,TheOnion,New Absolut Ad Features Swaying Mom With One Eye Closed Telling Camera She Used To Dance https://t.co/CDvR8odLX5 https://t.co/16SEH7nurW
304,2023-03-01 18:00:20,TheOnion,CEO Relieved AI Can Never Replace Him If He Already Contributes Nothing To Company https://t.co/1o43NXhfS8 https://t.co/YRSOFDurts
305,2023-03-01 17:15:07,TheOnion,"Using hallucinogens carries the serious risk of a bad trip, but a skilled guide can help talk down a friend or loved one before their feelings of paranoia or anxiety spin out of control. Here’s what not to say to a friend having a bad trip. https://t.co/RuZ5BeWYVT"
306,2023-03-01 16:30:13,TheOnion,Russian YouTuber With Pet Panther Struggling To Find Way To Stand Out On Site https://t.co/0RGnmOxmSE https://t.co/rXJoYFAs17
307,2023-03-01 16:00:30,TheOnion,https://t.co/S4nJ3p7jrL
308,2023-03-01 15:47:18,TheOnion,‘Dilbert’ Comic Strip Dropped After Racist Rant By Creator Scott Adams https://t.co/BM2sUFPX88 #WhatDoYouThink? https://t.co/xWCJOnP6IB
309,2023-03-01 15:00:35,TheOnion,Reality Of Fatherhood Never Truly Dawned On Man Until He Held Newborn Son’s Hospital Bill https://t.co/UUY0nVjlOz https://t.co/PYNuSLjpOb
310,2023-03-01 14:15:03,TheOnion,https://t.co/8auupT6SN7
311,2023-03-01 13:30:09,TheOnion,Therapist Gives Slight Wince Of Recognition After Hearing Which Friend Recommended Her To New Patient https://t.co/gvbo4kOzSY https://t.co/m0pQDJKJGH
312,2023-03-01 05:00:07,TheOnion,"“Our founders, in their abundant wisdom, saw fit to restrain the commander-in-chief from benefiting the American people in any discernible way,” said Chief Justice John G. Roberts. https://t.co/c8CHVfidZE https://t.co/EMttsJxIpp"
313,2023-03-01 04:00:04,TheOnion,https://t.co/VjOHoErrPl
314,2023-03-01 03:45:05,TheOnion,Woman Attempting To Cultivate Self-Love Forced To Start Completely From Scratch After Photo Where Nose Looks Kind Of Weird https://t.co/VPn9wq954q https://t.co/rdCamjLxO5
315,2023-03-01 03:00:09,TheOnion,Woman Digs Excitedly Into Ingrown Hair Around Bikini Line Like Grave Robber Pillaging Spoils Of The Dead https://t.co/m5cPzuFC0u https://t.co/lljlf9Ix3g
316,2023-03-01 02:15:06,TheOnion,Executive On Hot Streak With 2 Straight Logical Decisions https://t.co/TAp1nA5YkE https://t.co/Qs5JSUiMUB
317,2023-03-01 02:00:10,TheOnion,https://t.co/Vifm25lw8M https://t.co/JRqWuoN4V9
318,2023-03-01 01:30:06,TheOnion,Area Dog’s Rock Bottom Same As His Peak https://t.co/AqjbltUvsU https://t.co/IKMc4KSiVJ
319,2023-03-01 01:00:06,TheOnion,https://t.co/wLkUuvd0kj
320,2023-03-01 00:45:07,TheOnion,Man Either Sick Or Just At End Of Workday https://t.co/g50ecb7Zg7 https://t.co/BWbBghVVLk
321,2023-03-01 00:30:07,TheOnion,"“While we appreciate the many Javelin anti-aircraft systems and artillery, none of them were signed by one of the best NBA centers of all time, the Big Shamrock himself,” said Zelensky. https://t.co/mg9BupNzC4 https://t.co/3U2PQdyNvY"
322,2023-02-28 23:15:07,TheOnion,Extensive Knowledge Of McDonald’s Menu Deliberately Downplayed https://t.co/3qLzvT2TRK https://t.co/gPbzOOZgn8
323,2023-02-28 22:30:09,TheOnion,Note From Shein Worker Hidden In Order States How Much He Loves Doing Sweatshop Labor https://t.co/hSFBA9kQu7 https://t.co/vtNMmFoB0b
324,2023-02-28 22:00:12,TheOnion,Americans Explain Why They No Longer Trust The Supreme Court https://t.co/cGMTYG61Ll https://t.co/8g4EFgC8po
325,2023-02-28 21:45:07,TheOnion,Bud Selig Admits Taking Steroids Throughout Commissionership https://t.co/isHYNtv1AS https://t.co/gw5captxs3
326,2023-02-28 21:00:15,TheOnion,12-Year-Old Job Applicant Asked To Explain 12-Year Employment Gap On Résumé https://t.co/tejQ9amN9S https://t.co/xosuj5RLn1
327,2023-02-28 20:15:09,TheOnion,Supreme Court Questions Whether President Legally Allowed To Improve Americans’ Lives https://t.co/K2hcVB8htk https://t.co/tyCg04fZNM
328,2023-02-28 19:45:05,TheOnion,Your non-denominational prayers have been answered. Subscribe to our newsletter for free. https://t.co/EmtHHkxUzk
329,2023-02-28 19:30:12,TheOnion,Leader Of Aryan Prison Gang Covered Head To Toe In Dilbert Tattoos https://t.co/Vifm25lw8M https://t.co/jKNRXiuGTZ
330,2023-02-28 19:00:18,TheOnion,What Fox News Anchors Said Privately About Trump’s Election Lies https://t.co/SWe2KBBHWF https://t.co/1e85tMOcZy
331,2023-02-28 18:45:06,TheOnion,Zelensky Requests U.S. Tank Autographed By Shaquille O’Neal https://t.co/sTxtySLUMm https://t.co/dvS2Z9sFem
332,2023-02-28 18:00:22,TheOnion,FBI Releases List Of 10 Weirdest People Who Are Actually Harmless Once You Get To Know Them https://t.co/FxJ15rKG5H https://t.co/SQq8JjuuhM
333,2023-02-28 17:42:56,TheOnion,"Conservatives Explain Why They Support ‘National Divorce’ Of Red, Blue States https://t.co/Qdm0Sg0kpM https://t.co/yh9DEDkaKE"
334,2023-02-28 17:15:06,TheOnion,"Far-right congresswoman Marjorie Taylor Greene (R-GA) recently made headlines when she advocated for a “national divorce” of red and blue states. The Onion asked conservatives why they support secession, and this is what they said. https://t.co/iJx7dxKnkR"
335,2023-02-28 16:30:15,TheOnion,Report: We Can Tell You’ve Been Clicking On Other Websites https://t.co/ONyTyAZbIS https://t.co/QZbNuvIBku
336,2023-02-28 16:00:21,TheOnion,"Gov. Ron DeSantis recently signed Florida’s “Parental Rights in Education” House Bill 1557 into law amid a firestorm of controversy. The Onion answers common questions about the legislation, which opponents have termed the “Don’t Say Gay” bill. https://t.co/QpMrlpe0by"
337,2023-02-28 15:45:10,TheOnion,Scientists Discover New Core At Center Of Earth https://t.co/6XB5ARpuRz #WhatDoYouThink? https://t.co/hVQRtrUPWl
338,2023-02-28 15:00:26,TheOnion,Congress Approves Empty Paper Towel Roll For NASA To Use As Telescope https://t.co/ZcS66v9BWh https://t.co/468m9PJyTE
339,2023-02-28 14:15:02,TheOnion,https://t.co/emyVK8O4gc
340,2023-02-28 13:30:09,TheOnion,Bored Baby Wishes It Had Something To Choke On https://t.co/sIlRgDq6AX https://t.co/U3p5BExItF
341,2023-02-28 04:30:00,TheOnion,The next generation of time-squandering is here. Join The Onion on TikTok. https://t.co/F6K3kvhjB9
342,2023-02-28 04:00:04,TheOnion,https://t.co/t51bv4mADy
343,2023-02-28 03:45:05,TheOnion,"Dry Humping An Adequate Sex Alternative For Teens, Says Weird, Unsolicited Report From Department Of Interior https://t.co/jppyvcR1Ir https://t.co/FUHI7hOVAW"
344,2023-02-28 03:00:08,TheOnion,Postal Service Celebrates Another Awesome Day Of Delivering Mail https://t.co/rAZR7Qo8PI https://t.co/Fczjhd2Jmp
345,2023-02-28 02:15:06,TheOnion,35-Year-Old Unsure Why He Underwhelmed By First-Place Win In Magic: The Gathering Tournament https://t.co/KmwVMbJpVN https://t.co/lEnhPQOEdp
