,Time,User,Tweet
176,2021-03-01 12:06:00,AlHudoodnetEn,"This precedented humanitarian gesture will drastically change the lives of millions while sparing their governments the trouble of collecting large amounts of  tax from multinational corporations. 

https://t.co/9Fcbekm96E"
177,2021-02-25 19:46:03,AlHudoodnetEn,"Local Internet user Muhsen Shalabeet, 24, successfully managed to read through a breast cancer awareness ad, without being distracted by his sexual desires.  

https://t.co/0yBpX3uNPm"
178,2021-02-24 18:23:01,AlHudoodnetEn,"Khalil says he chose to go forward with his decision after observing the competition within the unemployment industry
https://t.co/5XZdYLcmlz"
179,2021-02-12 17:24:37,AlHudoodnetEn,"President Abdel Fattah al-Sisi reassured Egyptians in a speech on Friday that the coronavirus pandemic was progressing well and was already widespread enough that vaccine sales would bring in actual revenue to the state’s coffers.

https://t.co/i78M9XDaCk"
180,2021-02-12 09:29:24,AlHudoodnetEn,RT @warghetti: @AlHudoodnetEn more accurate than like 98% of news sources out there https://t.co/QHcProy7fY
181,2021-02-12 09:29:04,AlHudoodnetEn,"RT @LinaAlhathloul: « “She will live a prisoner like any Saudi woman but with even more restrictions » 

⁦from ⁦@AlHudoodnetEn⁩ excellent…"
182,2021-02-10 21:38:32,AlHudoodnetEn,"#BREAKING: Loujain al-Hathloul finally free, like her jailers and torturers https://t.co/7tg1crgoSM"
183,2021-02-09 15:28:06,AlHudoodnetEn,We will be updating you on our progress and checking-in with you frequently as we go. Stay tuned!
184,2021-02-09 15:28:06,AlHudoodnetEn,"The fund will allow our team to exchange experiences and lessons-learnt with other newsrooms regarding memberships and engaging audiences, and we will be able to develop and remodel our own membership program after testing it out over the past couple of years."
185,2021-02-09 15:28:05,AlHudoodnetEn,"We're looking forward to engaging in conversations with media experts and organizations that are similarly curious about the communities they serve, across Hungary, Brazil, India, Chile, Nigeria, Central America, Columbia, South Africa, Ukraine, Indonesia and Zimbabwe."
186,2021-02-09 15:28:05,AlHudoodnetEn,"Good News! AlHudood will be among 16 media organizations to receive the “Membership in News Fund”, that we will use to relaunch our membership program with special focus on our relationship with our readers and community members. @mdiforg @membershippzzle @luminategroup"
187,2021-02-06 14:26:20,AlHudoodnetEn,"#Lebanon - The Lebanese resistance: I assassinate, therefore I am. https://t.co/4k5dbVVpfA"
188,2021-02-04 16:40:13,AlHudoodnetEn,"The two officers are accused of violating police torture regulations, conspiring with enemies of the homeland, and inciting sedition within the force by promoting dangerous ideas like decency, compassion and forgiveness.

https://t.co/Tstfs8g9pH"
189,2021-02-04 13:29:45,AlHudoodnetEn,"“Replacing her with a male voice didn’t work either, as they kept asking him where his sister lived,” he added.
https://t.co/AyiUG3D6P1"
190,2021-02-03 17:35:50,AlHudoodnetEn,"“Dada mama foo foo brrrt malleeee,” Sharmine said when asked about her decision, before throwing a handful of legos at the wall.
https://t.co/rf1AIIM6rK"
191,2021-01-21 10:15:57,AlHudoodnetEn,"The last time #Iraq became like America in recent memory was when America went there and broke everything, and now Iraq is only just begun to recover..but with the checkpoints and everything, it feels like taking a step backwards. #BidenHarrisInauguration https://t.co/kS5b077E46"
192,2021-01-21 10:14:26,AlHudoodnetEn,"#BREAKING - Residents in the #Iraqi capital complained of checkpoints throughout the city that have emerged in recent weeks, with some complaining that the militarization of Baghdad’s streets reminds them of violent images on television of #WashingtonDC. #BidenHarrisInauguration"
193,2021-01-21 10:07:59,AlHudoodnetEn,"It’s like I’m in Washington”: Baghdad residents complain about checkpoints everywhere
https://t.co/mgBjVP2wct"
194,2021-01-20 15:46:00,AlHudoodnetEn,#BREAKING - #Trump to join other exiled Arab leaders in Saudi Arabia #BidenHarrisInauguration #TrumpsLastDay https://t.co/SxYUba01z0
195,2021-01-17 14:51:51,AlHudoodnetEn,"#Breaking - Government proposes tax on negative energy amid increased demand
https://t.co/zZr4DNQ8YT"
196,2021-01-17 11:23:28,AlHudoodnetEn,"#Breaking - Government to resolve brain drain by worsening education
https://t.co/HjI5vqDLXs"
197,2021-01-17 11:18:09,AlHudoodnetEn,"#Breaking - Dr Frankenstein bans monster that he created
https://t.co/jY8q9gzD84"
198,2021-01-14 09:29:16,AlHudoodnetEn,"#Breaking - #Israel already vaccinated Palestinians with white phosphorus #IsraeliVaccinationApartheid 
https://t.co/QSyAR0JPXc"
199,2021-01-12 15:44:52,AlHudoodnetEn,"MBS said that he imprisoned the spies and traitors who opposed the blockade in the beginning of the crisis, and is now going after those who tried to create a wedge between brothers and encouraged burning bridges between them."
200,2021-01-12 15:44:51,AlHudoodnetEn,"#Breaking - MBS said the crisis, which ended without #Doha acceding to any of the demands of its rivals while diversifying its economy, was ultimately a net positive for his country."
201,2021-01-12 15:44:51,AlHudoodnetEn,"MBS ordered a sweeping crackdown targeting “dishonorable” Saudis who insulted Qatar and its emir, arguing that the three-year crisis between the Gulf neighbors was a momentary blockade that citizens prolonged with their vehement support online and in newspaper opinion columns."
202,2021-01-12 15:44:50,AlHudoodnetEn,#Breaking - #SaudiArabia orders arrest of citizens who got carried away and insulted #Qatar during blockade
203,2021-01-07 13:30:30,AlHudoodnetEn,"#Breaking - Qatari and Saudi press will begin reminding Gulf citizens of the things they have in common with their neighbors, like history, geography, religion, language, oil, autocracy, friendship with America, normalization with Israel, and meddling in wars in other countries,"
204,2021-01-07 13:30:29,AlHudoodnetEn,"#Breaking - Editors in the two flagship Gulf media outlets, Qatar’s Al Jazeera @AJENews and Saudi Arabia’s Al Arabiya @AlArabiya, are in talks to coordinate and centrally plan their news coverage once again amid a thawing of ties between the two nations’ leaders"
205,2021-01-07 13:15:32,AlHudoodnetEn,"#BREAKING - Al Jazeera and Al Arabiya to reunify news content after Gulf reconciliation
https://t.co/vwTVElimp7"
206,2021-01-05 12:58:19,AlHudoodnetEn,"#BREAKING - Father Christmas will continue diving through chimneys and handing out presents at least until April 2021 due to coronavirus quarantine rules, regular medical check-ups and sanitization protocols for his reindeer and sleigh, North Pole sources told AlHudood."
207,2021-01-05 12:55:22,AlHudoodnetEn,"#BREAKING  Santa says gift deliveries to continue through April due to coronavirus restrictions
https://t.co/mN28zSovL7"
208,2021-01-03 15:34:10,AlHudoodnetEn,"#BREAKING - Government launches campaign to ensure city completely unprepared for winter conditions
https://t.co/KpMegq1VQb"
209,2021-01-03 11:17:45,AlHudoodnetEn,"BREAKING - Politician sleeps at night for third decade in a row
https://t.co/K6wd2ONVaK"
210,2020-12-21 07:55:22,AlHudoodnetEn,"#BREAKING - Man embraces Islam, Christianity and Buddhism just to be safe
https://t.co/F5ewZ2ZmmF"
211,2020-12-19 17:51:52,AlHudoodnetEn,"#BREAKING - Man reads entire online post before abusing author
https://t.co/QuL0uWxCPV"
212,2020-12-16 11:21:00,AlHudoodnetEn,"#BREAKING #Lebanon - Man plots one or two war crimes to jumpstart career in politics
https://t.co/miRb4gbkKx"
213,2020-12-15 14:06:53,AlHudoodnetEn,"#BREAKING Faux flower wilt in bachelor’s flat
https://t.co/Q6DhqVtDv7"
214,2020-12-09 15:23:28,AlHudoodnetEn,"#BREAKING - Mother mimics bombing sounds while feeding son to prepare him for future in the Middle East
https://t.co/FJTjAy1qDO"
215,2020-12-09 09:39:49,AlHudoodnetEn,https://t.co/qrTJvNewCu
216,2020-12-09 09:39:35,AlHudoodnetEn,#BreakingNews - Man gives away daughter who lost hymen to scrap dealer
217,2020-12-03 09:21:56,AlHudoodnetEn,"#Breaking - Activist asks court to reduce sentence from travel ban to execution
https://t.co/DKzQwS5NlV"
218,2020-12-02 15:09:08,AlHudoodnetEn,"Gog and Magog, horrified by humans, retreat to underworld
https://t.co/2YPFWaQsQk"
219,2020-12-02 13:17:45,AlHudoodnetEn,RT @LinaAlhathloul: Dear funny friends and not-so-funny friends but who understand humour please follow this excellent satirical newspaper…
220,2020-11-30 13:54:25,AlHudoodnetEn,"#BreakingNews - Lucky citizen dies 
https://t.co/s8MByhusew"
221,2020-11-26 15:18:18,AlHudoodnetEn,Chimp anxious over possibility of ape to human evolution https://t.co/WY706BOFlj
222,2020-11-26 15:12:30,AlHudoodnetEn,#BREAKING - Saudi authorities to charge @LoujainHathloul with terrorizing MBS https://t.co/f7skiU13PL
223,2020-11-26 14:56:54,AlHudoodnetEn,"Macron warns against defaming sacred symbols of secularism, such as himself
https://t.co/872pYNBMqe"
224,2020-11-25 12:24:30,AlHudoodnetEn,"@abusulayman On our website of course, https://t.co/9KHsB3plNS"
225,2020-11-25 12:22:15,AlHudoodnetEn,Bin Salman embarrasses KSA in front of Gulf countries by meeting with Netanyahu in secret as if it's something to be ashamed of https://t.co/STfmdvoGgI
226,2020-11-24 11:13:36,AlHudoodnetEn,AlHudood - Confusing #MENA intelligence services since 2013✅ https://t.co/qJcCEZE3Xz
227,2020-11-24 11:12:11,AlHudoodnetEn,#G20 #G20RiyadhSummit #G20SaudiArabia @LoujainHathloul https://t.co/iLK8MsL6z9
228,2020-11-24 11:09:46,AlHudoodnetEn,#G20 #G20SaudiArabia #G20RiyadhSummit https://t.co/A6WnXKGC1c
229,2020-11-24 11:09:20,AlHudoodnetEn,#G20RiyadhSummit #G20SaudiArabia https://t.co/DrHXGiouyK
230,2020-11-22 15:59:42,AlHudoodnetEn,"#G20SaudiArabia - Combatting Corruption (in its arbitrary form, keeping it in the hands of one powerful leader)
#G20 #G20Summit #G20ForAll #G20Riyadsummit https://t.co/2sVAsfsyam"
231,2020-11-22 15:58:36,AlHudoodnetEn,"#G20SaudiArabia - Promoting Food Security (compensating for creating the worst famine in modern time in #Yemen)
#G20 #G20Summit #G20ForAll #G20Riyadsummit https://t.co/nDRxfXfEdd"
232,2020-11-22 15:40:22,AlHudoodnetEn,#G20SaudiArabia - Trade and Investment Cooperation (towards a booming weapons market) #G20 #G20Summit #G20ForAll https://t.co/mfl7f1jHdo
233,2020-11-22 15:39:29,AlHudoodnetEn,#G20SaudiArabia - Realizing Opportunities in the 21st Century for All &amp; Opportunities in the Dark Ages for those who disobey MBS  #G20 #G20Summit #G20ForAll https://t.co/Je8oq7CAXE
234,2020-11-20 19:20:26,AlHudoodnetEn,#G20RiyadhSummit: Realizing Opportunities in the 21st Century for All - &amp; Opportunities in the Dark Ages for those who disobey MBS #G20SaudiArabia #G20 https://t.co/3Nv5bVtxQH
235,2020-11-20 19:14:12,AlHudoodnetEn,G20 2020 - The premier forum for international economic cooperation &amp; international disregard of human rights https://t.co/UwrYLZt8ka
236,2020-11-20 18:43:14,AlHudoodnetEn,RT @kshaheen: Leaders at G20 summit in Riyadh to enjoy world-class entertainment by local political prisoners https://t.co/TplCZ0iN3D @AlHu…
237,2020-11-20 15:30:57,AlHudoodnetEn,RT @kshaheen: Onion-style Arabic satirical news website launches English edition https://t.co/dezo7L8eML by @safimichael on @AlHudoodnetEn…
238,2020-11-20 10:09:15,AlHudoodnetEn,#G20RiyadhSummit - MBS orders investigation into prison that gave hunger striker Loujain al-Hathloul food in the first place https://t.co/RTCSye0Hio
239,2020-11-18 08:01:21,AlHudoodnetEn,"Muslims ignore #Uighur plight as China may have killed a thousand Muhammads but has yet to draw one
https://t.co/UKxfXHAFhf"
240,2020-11-17 16:21:19,AlHudoodnetEn,"#BreakingNews - This man’s chin is well-protected from coronavirus
https://t.co/wsSj8ljPEO"
241,2020-11-17 13:54:52,AlHudoodnetEn,RT @merh_org: Coming soon: our interview with Editor @AlHudoodNet Editor @IsamUraiqat...Sign-up for free to find out about our latest publi…
242,2020-11-15 14:36:56,AlHudoodnetEn,"Israel uproots freak Palestinian village that appeared between two historic settlements
https://t.co/P3cSsiW15l"
243,2020-11-10 06:02:39,AlHudoodnetEn,"The legitimate US government has temporarily moved its headquarters to the 26th floor of Trump Tower in New York after Democratic rebels broke into the White House late on Saturday night, while Trump remains in close contact with allies in the Gulf and Russia to retake Washington"
244,2020-11-10 06:02:39,AlHudoodnetEn,"Saudi Arabia launches Operation Swamp Storm to restore legitimate government in Washington
https://t.co/JPqvKnLn6M"
245,2020-11-08 15:55:43,AlHudoodnetEn,"Trump barricades self in White House, swallows key
https://t.co/BTK952GZ0U"
246,2020-11-06 12:01:39,AlHudoodnetEn,#BreakingNews - Donald Trump locks himself up inside the White House and swallows the key https://t.co/YyZQ4KSiXR
247,2020-11-05 08:55:35,AlHudoodnetEn,"#Elections2020 - Arabs await emergence of their new leader in tight US election race 
https://t.co/uImKnDLLJ9"
248,2020-11-03 18:18:20,AlHudoodnetEn,"“We are in contact with several Palestinian families in Jerusalem in order to convince them to voluntarily gather their belongings and displace themselves out of respect for our diplomatic brethren,” an IDF spokesperson said."
249,2020-11-03 18:18:20,AlHudoodnetEn,"A planned new embassy in Tel Aviv would only serve as a temporary diplomatic mission, until Israel creates enough space in Jerusalem by demolishing Palestinian homes to build “a great monument to peace in our time.”"
250,2020-11-03 18:18:19,AlHudoodnetEn,"#BreakingNews - UAE to establish temporary embassy in Tel Aviv until Palestinian homes cleared from Jerusalem grounds
https://t.co/uhqg4GMfDg"
251,2020-11-01 15:22:17,AlHudoodnetEn,"Syria’s warring factions issued a joint statement warning that such incidents damaged their collective credibility: “We have exclusive jurisdiction over the death sector in Syria, and Younes’s act of dying without following the necessary procedures cannot be ignored”"
252,2020-11-01 15:22:16,AlHudoodnetEn,"""Younes Jallab passed away peacefully in his sleep, despite ample opportunities to starve or die of a lack of clean water or diabetes medication, or during hospital bombings. The septuagenarian also evaded heart attacks and mental breakdowns brought about by the war"""
253,2020-11-01 15:19:34,AlHudoodnetEn,"#BreakingNews - Syrian dies of natural causes
https://t.co/JXM787PpOz"
254,2020-10-28 15:17:43,AlHudoodnetEn,https://t.co/FlaN1eSP6L
255,2020-10-28 15:17:43,AlHudoodnetEn,"The man, whose name has been withheld to protect his identity, said he was shocked at Fazoun’s indecency and lack of decorum. He blamed her family for failing to raise their daughter according to society’s traditions and values."
256,2020-10-28 15:17:43,AlHudoodnetEn,"#BreakingNews - Woman hurls insults at harasser, damaging public decency"
257,2020-10-28 13:17:36,AlHudoodnetEn,You can read us in arabic @AlHudoodNet https://t.co/Bwte7WEZFy
258,2020-10-28 13:15:08,AlHudoodnetEn,"Coming soon..this year's AAAJ (Alhudood's Award for Arab Journalism) - dedicated only to the best (i.e. the worst) of Arab Journalism, for ever-lowering their media standards. https://t.co/k8QSvJe5jO"
259,2020-10-28 13:11:48,AlHudoodnetEn,RT @IsamUraiqat: As a big part of Alhudood isn't just mocking politics and politicians but also the media; the propaganda machines those au…
260,2020-10-28 10:54:22,AlHudoodnetEn,"Mariam's mother nearly lost hope in her daughter, who repeatedly rejected suitors over absurd excuses such as continuing her education. 
She wishes the young man success, and luck finding more wives, as it will be difficult for him to be satisfied with a woman as old as Mariam."
261,2020-10-28 10:49:46,AlHudoodnetEn,"Catch glimpses of Arab society with special features and success stories. In this piece we cover the story of a spinster finding a husband despite turning 24
https://t.co/6pJZEgrDDF"
262,2020-10-28 06:39:08,AlHudoodnetEn,"RT @kshaheen: I wrote about Alhudood and its inimitable founder, @IsamUraiqat for the Guardian back in 2016, and over the past year have ha…"
263,2020-10-27 17:25:31,AlHudoodnetEn,"Get the latest updates on human rights;
Saudi Arabia lifts ban on women dying without male guardian’s consent
https://t.co/rEZAOCpqP2"
264,2020-10-27 17:24:22,AlHudoodnetEn,"Check out special features;
Egyptian commutes to work and back without being arbitrarily detained https://t.co/5SasVlXYqz"
265,2020-10-27 17:23:24,AlHudoodnetEn,"Keep up with our latest investigative reports;
Revealed: 25,000 infants forced each day to take up Arab citizenship https://t.co/hKfZ1FyoxW"
266,2020-10-27 16:44:41,AlHudoodnetEn,Now giving you the option to laugh at news from the Arab World from a source funnier than anything provided by @AJArabic
267,2020-10-27 16:44:02,AlHudoodnetEn,"We are, according to confidential sources, an organisation, a force, a movement, working hard in the pursuit of a future of some sort."
268,2020-10-27 16:43:51,AlHudoodnetEn,"Though we would not presume to define ourselves as artists, life in the Arab world, which is equally overrated, often seeks to imitate us anyway."
269,2020-10-27 16:43:39,AlHudoodnetEn,"#BreakingNews - Now available in English, the second-best satirical news website in the Middle East, only rivalled by Russia Today."
0,2023-03-12 22:59:00,TheOnion,Anna Paquin secured the 1993 Oscar for Best Supporting Actress despite not even being born yet. https://t.co/JLeLH6dUuA
1,2023-03-12 22:30:06,TheOnion,Archaeological Dig Uncovers Ancient Race Of Skeleton People https://t.co/q5VxJMxJ3c https://t.co/jjbRjvw24L
2,2023-03-12 22:00:10,TheOnion,Hollywood’s Biggest Stars Explain Why The Oscars Are Still Relevant https://t.co/Ddvm4Hv3lt https://t.co/sdjDxAuWzG
3,2023-03-12 21:30:06,TheOnion,Eight-Pound Man Removed From Woman's Vagina https://t.co/KgSYGIooOW https://t.co/QiFSCGbmkB
4,2023-03-12 20:30:06,TheOnion,Girl Moved To Tears By 'Of Mice And Men' Cliffs Notes https://t.co/33SW5HqMf9 https://t.co/YYUqnKhvEQ
5,2023-03-12 20:20:00,TheOnion,The Onion's film critic reflects on the fact that virtually all this year's Oscar nominees are his children. https://t.co/O19VkpySbL
6,2023-03-12 20:00:03,TheOnion,"Acceptance speeches are a cornerstone of the Academy Awards ceremony and have provided their share of tears, laughter, and controversy over the years. The Onion looks back at the most memorable Oscars acceptance speeches of all time. https://t.co/VDXcfJWfmR"
7,2023-03-12 19:42:03,TheOnion,"When she walked on stage to accept her 2013 Oscar for Best Actress, the earth opened up and plunged a stunned Jennifer Lawrence into the fiery depths of Hades, from which she never again returned to the realm of the living. https://t.co/PpujDEs0Dr https://t.co/XkbLVqnVnA"
8,2023-03-12 19:30:06,TheOnion,Oscars Committee Announces Plan To Shorten Ceremony To Single-Millisecond Flash Of Blinding White Light https://t.co/RCJrZ7qq3v https://t.co/BXfj4rlE2r
9,2023-03-12 19:00:05,TheOnion,https://t.co/nW5H4ffIPe
10,2023-03-12 18:30:06,TheOnion,Area Woman's Baseless Hatred Of Anne Hathaway Reciprocated https://t.co/2yY5TBBWzZ https://t.co/7wGtTknAEv
11,2023-03-12 18:00:12,TheOnion,Hollywood’s Biggest Stars Explain Why The Oscars Are Still Relevant https://t.co/Ddvm4HvBb1 https://t.co/EsNPLLGOTy
12,2023-03-12 17:30:06,TheOnion,Oscars Officials Warn Only Famous Actors Permitted To Get Political In Acceptance Speech https://t.co/s7jwnYzynZ https://t.co/F7p3KFOQ16
13,2023-03-12 17:00:12,TheOnion,https://t.co/EmtHHkysoS https://t.co/6nZk1GFcH8
14,2023-03-12 16:30:08,TheOnion,Longtime Coffee Shop Employee Thought Customers Would Care More About His Last Day https://t.co/pZO8d0cXL4 https://t.co/h0B0QSrcQH
15,2023-03-12 16:00:08,TheOnion,The Onion Reviews ‘Scream VI' https://t.co/ZncOlOYDk7
16,2023-03-12 15:30:07,TheOnion,‘Sesame Street’ Introduces First Enigmatic Muppet Who Has Yet To Reveal True Intentions https://t.co/5I9qgLNkai https://t.co/EVt8hfdi3Z
17,2023-03-12 14:30:07,TheOnion,Phone Call With Dad Just Watered-Down Version Of Phone Call With Mom https://t.co/fEKEytkthv https://t.co/Ui5NJmcb4F
18,2023-03-12 14:00:18,TheOnion,Hollywood’s Biggest Stars Explain Why The Oscars Are Still Relevant https://t.co/Ddvm4Hv3lt https://t.co/bV2piPVYmk
19,2023-03-12 03:30:05,TheOnion,Man Scrambling To Furnish Apartment Before Date Shows Up https://t.co/BKq5vxJEPQ https://t.co/8LfBNJ3fOa
20,2023-03-12 02:30:05,TheOnion,Groom Admits Bride Could Have Looked A Bit More Radiant On Wedding Day https://t.co/QjJO1HltVR https://t.co/XQfN8qDeXV
21,2023-03-12 01:30:06,TheOnion,Woman’s Parents Accepting Of Mixed-Attractiveness Relationship https://t.co/JmjrmbA7gQ https://t.co/z3odNulGNv
22,2023-03-12 00:30:06,TheOnion,It Impossible To Tell What Sounds Will Freak Out Cat https://t.co/YvoaBLhnO3 https://t.co/9jyhepk1BI
23,2023-03-11 23:30:06,TheOnion,18-Year-Old Miraculously Finds Soulmate In Hometown https://t.co/hevaY6UV5H https://t.co/ncafXu91xy
24,2023-03-11 23:00:10,TheOnion,"Following the popularity of his published manifesto, the Academy of Motion Picture Arts and Sciences invited Ted Kaczynski, also known as the Unabomber, to host the 69th Academy Awards. https://t.co/gCaLmBW9vZ https://t.co/8yxBSBgdlf"
25,2023-03-11 22:30:06,TheOnion,"Group Of Friends Engage In Passionate, Incoherent Discussion About Current Events https://t.co/8Szp5iEnjl https://t.co/cCmqu5gU0D"
26,2023-03-11 21:30:07,TheOnion,Dennis Quaid Not Up For Any Oscars https://t.co/tyUhirHvTG https://t.co/q9Z4sPhd7c
27,2023-03-11 21:00:06,TheOnion,The Onion Reviews ‘Scream VI' https://t.co/ZncOlOY5uz
28,2023-03-11 20:44:05,TheOnion,Hollywood’s Biggest Stars Explain Why The Oscars Are Still Relevant https://t.co/Nr3U5tY6VV https://t.co/wlsfy7kS5o
29,2023-03-11 20:30:06,TheOnion,"Find The Thing You're Most Passionate About, Then Do It On Nights And Weekends For The Rest Of Your Life https://t.co/9JJwCPzF9c https://t.co/X5a7QwGvzs"
30,2023-03-11 20:01:00,TheOnion,"Hollywood's biggest night is marred this year by nepotism, given that every nominee is the child of the Onion's Film Critic, including @‌rianjohnson, @tomcruise, @‌dunkwun, @‌austinbutler, @‌BarryKeoghan, @‌JimCameron, and 82% of voting members. https://t.co/ivQ2jAe2w3"
31,2023-03-11 19:30:08,TheOnion,Fourth-Grader’s Report On Anacondas Largely Rehashes Established Research https://t.co/RFNsZT25wt https://t.co/J93g83pdwp
32,2023-03-11 19:00:10,TheOnion,https://t.co/EmtHHkxUzk https://t.co/BYOCY0Van5
33,2023-03-11 18:30:06,TheOnion,Tips For Hosting An Oscar Party https://t.co/iQczhwCNWu https://t.co/PZJ971iYgH
34,2023-03-11 18:15:09,TheOnion,The Onion Film Standard: Oscars Edition https://t.co/02cgKYJV9p https://t.co/HNgJqCtvEB
35,2023-03-11 18:00:17,TheOnion,Harvey Weinstein Threatens The Entire Crowd’s Careers If They Say Anything About His Sexual Assaults https://t.co/MFbW6OJ7fG https://t.co/m0BTz6NR7D
36,2023-03-11 17:29:00,TheOnion,The Onion Film Standard: Oscars Edition https://t.co/1KCGjPuP3e
37,2023-03-11 17:17:05,TheOnion,Hollywood’s Biggest Stars Explain Why The Oscars Are Still Relevant https://t.co/Ko86E6DLjk https://t.co/6NI41WR1gg
38,2023-03-11 17:00:12,TheOnion,The Onion looks back at the biggest Oscars snubs in history. https://t.co/592Q3xLG99
39,2023-03-11 16:30:08,TheOnion,7-Year-Old Apparently Under Impression Everyone Knows Who The Fuck Aunt Dee-Dee Is https://t.co/W25NTxyf3R https://t.co/DOOyB0aZHy
40,2023-03-11 16:19:18,TheOnion,"With the viewership of the Academy Awards’ broadcast slipping by 35 million since 2000, The Onion asked Hollywood’s biggest stars to explain why the Oscars are still relevant. https://t.co/Bu9MY3v7UM"
41,2023-03-11 15:30:07,TheOnion,Mom Casing Grocery Store Ahead Of Big Sale https://t.co/peypl1uAnM https://t.co/fPj0hsSxpo
42,2023-03-11 04:00:02,TheOnion,https://t.co/SGo8ohvkdC
43,2023-03-11 03:45:06,TheOnion,Woman Happy To Have Such Good Takeout Places She Can Call When Feeling Low https://t.co/vgxw5oO2Um https://t.co/sW82q0D5IX
44,2023-03-11 03:45:05,TheOnion,Woman Happy To Have Such Good Takeout Places She Can Call When Feeling Low https://t.co/vgxw5oO2Um https://t.co/zANncDCvxc
45,2023-03-11 03:00:08,TheOnion,Man Uses Weekend To Make Totally Different Mistakes Than He Did During Workweek https://t.co/YESFjDhfxe https://t.co/M5cBo8smFz
46,2023-03-11 02:15:05,TheOnion,Party Evacuated Following Reports Of Host Assembling Some Sort Of Activity https://t.co/rpig9ulZty https://t.co/c8v4yg7oEX
47,2023-03-11 01:30:06,TheOnion,NFL’s Reinstatement Of Calvin Ridley Sponsored By FanDuel https://t.co/vGcBgtCoNG https://t.co/2Nx8ys5EIy
48,2023-03-11 01:00:04,TheOnion,https://t.co/TEfStDeOOc
49,2023-03-11 00:45:05,TheOnion,NOTICE: All Onion Store t-shirts are single-occupancy unless otherwise specified. https://t.co/TkXzKGU0cB https://t.co/7ZwzEmucNY
50,2023-03-11 00:00:11,TheOnion,Norfolk Southern CEO’s Testimony Cut Short After Train Derails Into Capitol Building https://t.co/cezm5XRuYI https://t.co/qrCVD7WWcn
51,2023-03-10 23:15:06,TheOnion,Netflix Asks Any Men Thinking Of Killing Their Families To Just Contact Them Directly First https://t.co/5vKSsw7wzG https://t.co/zTggGgzfLD
52,2023-03-10 23:00:08,TheOnion,'Scream VI': A film that deftly depicts the plight of stabbing-class Americans. https://t.co/ZncOlOY5uz
53,2023-03-10 22:30:09,TheOnion,SpaceX Crew Member Realizes He Fired After Being Locked Out Of Capsule https://t.co/HJWT5DsLgl https://t.co/tcymXKTyjz
54,2023-03-10 22:00:17,TheOnion,"Upset after the comedian and host made a joke about his wife, Jada Pinkett Smith, Will Smith stormed onto the Oscar stage and tugged Chris Rock off to shuddering climax. https://t.co/n1JSkad925 https://t.co/woZv72qC6e"
55,2023-03-10 21:45:06,TheOnion,McConnell Hospitalized After Fall At Dinner Event In D.C. Hotel https://t.co/qmkBfuTgob https://t.co/PnTCXTE7nt
56,2023-03-10 21:32:21,TheOnion,Which of these is a computer? https://t.co/wGtB4mgihu https://t.co/fR3JKTPwor
57,2023-03-10 21:30:10,TheOnion,Speaker At Human Genome Editing Conference Just Wants To Know Where Colleagues Stand Before Pulling Curtain Off Giant Cage  https://t.co/UfyxfKiMJn https://t.co/4tpESICtdO
58,2023-03-10 21:00:16,TheOnion,Aaron Rodgers Reflects On Life Choices After Jets Emerge As Only Potential Suitor https://t.co/bgNTeTi1rI https://t.co/Dv9XTvOPJL
59,2023-03-10 20:45:10,TheOnion,"Mitch McConnell Bankrupted By 3-Day Stay In Hospital 
https://t.co/yU23Kg9eEr https://t.co/r0nxe7MZYo"
60,2023-03-10 20:15:08,TheOnion,"‘There’s No Rule That The Controls Have To Be In The Head,’ Says Giant Robot Operator Piloting From Crotch Deck https://t.co/Ix42bXX4hi https://t.co/Yk2ynivPXZ"
61,2023-03-10 19:30:11,TheOnion,Trump One-Ups Ron DeSantis By Claiming He Tortured More Prisoners At Guantánamo Bay https://t.co/ggMXkccKhm https://t.co/CavZo2Gfgc
62,2023-03-10 19:00:21,TheOnion,https://t.co/EmtHHkxUzk https://t.co/CxiInnV6Dc
63,2023-03-10 18:45:04,TheOnion,"Throughout the years, the Academy Awards have had their share of shocking and scandalous moments. The Onion examines the Oscars’ biggest controversies of all time. https://t.co/Sa2GHjVDHg"
64,2023-03-10 18:00:14,TheOnion,The Onion Reviews ‘Scream VI’ https://t.co/k0YvENslqL
65,2023-03-10 17:45:11,TheOnion,Could You Pass The Mental Competency Test For Politicians Over 75? https://t.co/mz3BV53jOv https://t.co/7d6pGQy07C
66,2023-03-10 17:15:10,TheOnion,"MrBeast Re-Blinds 1,000 People https://t.co/mTcLM9UWMQ https://t.co/cJpcWpx6g8"
67,2023-03-10 16:30:14,TheOnion,New Evidence Finds Christ Used Followers’ Money On Lavish Fleet Of Private Donkeys https://t.co/6kmQ0osyxu https://t.co/K0lx89jNVV
68,2023-03-10 16:00:23,TheOnion,https://t.co/7ao5J35iFI
69,2023-03-10 15:45:09,TheOnion,Timid Man Gets Little Rush Out Of Curtly Replying ‘K’ To Landlord https://t.co/ldeuRhRV2U https://t.co/PRV2k2Jwms
70,2023-03-10 15:00:30,TheOnion,Man On Vacation Suddenly Realizes No One Feeding His Hostages https://t.co/flq6PRWvFo https://t.co/1bss0k82hp
71,2023-03-10 14:15:02,TheOnion,https://t.co/WZ8S4V7xKE
72,2023-03-10 13:30:09,TheOnion,"Strange, Nightmarish Incident Results In Man Waking Up As Giant Kafka https://t.co/dVMKG1TUjJ https://t.co/9JDqnIInB9"
