,tweet,label
408,russia’s invasion of ukraine: list of key events from day 5,real
409,"president zelenskyy says the next 24 hours are “crucial"" as russia's invasion of ukraine enters fifth day. get all latest  s:",real
410,"ukraine agrees to hold talks with russia at belarus border, zelenskyy says",real
411,russian troops enter ukraine’s kharkiv: ukrainian official,real
412,"about 100,000 people have entered into poland from ukraine since russia launched its invasion. 
follow the latest  s:",real
413,"ukraine says 198 civilians killed in russian invasion. 

follow the latest  s:",real
414,"president zelenskyy calls for his country to be admitted to the european union as russian troops edge closer to the ukrainian capital. 

follow the latest  s:",real
415,"kyiv's mayor says a missile hit an apartment building, but no casualties were immediately reported. follow the latest  s:",real
416,‘we won’t put down weapons’: zelenskyy vows to fight on in kyiv. follow the latest,real
417,missiles rain down across ukraine as russian troops push ahead in kyiv - get all latest  s as russia's invasion enters third day:,real
418,russia - kyiv proposed to return to the issue of talks on february 26,real
419,germany to send company of troops to slovakia to join new nato battlegroup.,real
420,"moscow’s goal is to ‘change’ ukraine’s government, nato chief says",real
421,ukrainians build makeshift roadblocks to stall russian advance,real
422,russia suspended from council of europe.,real
423,"germany says eu will ‘severely’ sanction putin, lavrov",real
424,ukrainian military vehicles enter kyiv as russian assault looms,real
425,"russia ready for talks with ukraine, kremlin spokesman says.",real
426,eu threatens russia with further sanctions. follow the latest developments:,real
427,syria’s assad offers putin his backing. follow the latest  s:,real
428,"moscow says ukraine must lay down arms before talks can take place. 

follow the latest  s:",real
429,"uefa shifts champions league final from st petersburg to paris. 

follow the latest on our live-blog",real
430,"ukraine says russia building up more troops in belarus to assault kyiv. 
follow the latest  s:",real
431,ukraine slams ‘horrific’ strikes on kyiv amid russian advance,real
432,kyiv says russian forces have struck dozens of civilian sites. follow our live-blog:,real
433,zelenskyy says that he will remain in the country despite russia marked him as no. 1 target,real
434,‘no to war!’: thousands in russia rally in rare show of dissent,real
435,"ukrainian president appeals for ‘anti-war coalition’ as the country wakes up to the second day of russia's invasion. 

follow the latest  s:",real
436,"chernobyl power plant captured by russian forces, ukrainian official says.

live  s:",real
437,"russia says first day of ukraine invasion ‘successful’

live  s:",real
438,"battle for chernobyl rages

live  s:",real
439,"kyiv mayor imposes curfew on the capital

live  s:",real
440,"russian forces trying to penetrate kyiv region, border officials say

live  s:",real
441,"‘left no other option’: excerpts of putin’s speech declaring war

live  s:",real
442,rt   watch the moment a missile hit ivano-frankivsk airport in western ukraine after russian forces launched an attack on the cou…,real
443,timeline: putin attacks ukraine – how it happened,real
444,rt   video images show russian military vehicles moving across ukraine’s frontiers with belarus and annexed crimea after russia l…,real
445,"dozens of russian forces killed, ukraine says

live  s:",real
446,"ukraine asks turkey to shut black sea waterways to russian warships

live  s:",real
447,"rt   watch the moment russia's president putin announced a military operation in ukraine’s donbas region, warning other nations o…",real
448,"belarusian forces not taking part in invasion, lukashenko claims

live  s:",real
449,russia’s invasion of ukraine: what we know so far,real
450,russia-ukraine: what’s happening in mariupol?,real
451,"eu to impose ‘harshest sanctions ever’ on russia.

live  s:",real
452,biden vows ‘support’ in call with ukraine president zelenskyy,real
453,photos: russia launches ‘full-scale invasion’ in ukraine,real
454,"russia suspends shipping in the azov sea: report 

live  s:",real
455,rt   live: russia's president putin has launched a full-scale invasion of ukraine as ukrainian president zelenskyy declares mart…,real
456,"queues at cash machines, petrol stations in mariupol.

live  s:",real
457,"air raid sirens blaring throughout kyiv

live  s:",real
458,"zelenskyy declares martial law, says ukraine will ‘win",real
459,world reaction to putin's 'special military operation' in ukraine,real
460,"ukraine leader says russia attacking ‘our military infrastructure’.

live  s:",real
461,"putin announces military operation, loud explosions heard - live",real
462,putin orders military operations in eastern ukraine as un meets,real
463,"rt    live: president zelenskyy gives a speech on the ukraine-russia crisis.

follow our blog for the latest  s:",real
464,ukraine to declare state of emergency as threat of war looms,real
465,ukraine’s parliament votes to give permission for civilians to carry firearms,real
466,russia-ukraine live  s: kyiv urges citizens to leave russia as war fears rise,real
467,ukrainian lawmakers approve sweeping sanctions on hundreds of russians - live,real
468,"ukraine says one soldier killed, 6 wounded in separatist shelling",real
469,japan joins sanctions push against russia - live,real
470,‘not peacekeepers at all’: un chief condemns russia move,real
471,"rt   footage shows military vehicles on the outskirts of the rebel-held city of donetsk in ukraine, hours after russia's presiden…",real
472,fighter jet crashes in iran’s tabriz,real
473,at least 13 killed by suicide bomber in central somalia,real
474,"rt   brandon jackson has been granted parole and will be freed from prison after 25 years.

join our twitter space as we discuss…",real
475,"rt   brandon jackson has been in prison in louisiana for 25 years on a non-unanimous jury conviction, but on friday he could be f…",real
476,un court orders uganda to pay $325m in reparations to dr congo,real
477,"rt   “my heart is aching too much for him.” 

a rescue operation that captured the world’s attention has come to a tragic end.…",real
478,rescuers extract moroccan boy trapped in a well for 5 days,real
479,rt   here's everything you need to know about the  beijing2022 winter olympics,real
480,"rt   thread 

the 2022 winter olympics have kicked off under a cloud of covid restrictions, diplomatic boycotts and questions ov…",real
481,rt   biden says that the leader of isil has been ‘removed from the battlefield’ after a us operation in syria’s idlib. at least t…,real
482,biden: raid in syria has taken isil leader ‘off the battlefield’,real
483,dozens killed in attack on drc camp for displaced people,real
484,heavy gunfire heard near presidential palace in guinea-bissau,real
485,israel imposing ‘apartheid’ on palestinians: amnesty,real
486,‘partygate’ report slams ‘failures of leadership’ in uk,real
487,"rt   thread 

48 bullets in two minutes.

in 2017, a gunman killed six people at a quebec city mosque. five years on, the attac…",real
488,"soldier opens fire, kills five guards at ukraine military plant",real
489,soldiers say burkina faso army has deposed president kabore,real
490,rt   burkina faso’s president has been detained in an apparent military coup. soldiers had earlier carried out mutinies at severa…,real
491,burkina faso president kabore ‘detained’ by mutinous soldiers,real
492,"at least 17 people confirmed dead, 59 others injured in explosion in western ghana",real
493,pakistan: deadly bomb blast targets lahore’s shopping district,real
494,fires in abu dhabi as houthis announce operation ‘deep in uae’,real
495,somalia government spokesman wounded in blast in capital,real
496,novak djokovic loses fight against australia deportation,real
497,all hostages released after hours-long standoff at texas synagogue,real
498,"one texas synagogue hostage released, police say",real
499,"man takes hostages at texas synagogue, officials say",real
500,djokovic faces deportation after australia visa canceled again,real
501,german court sentences former syrian colonel to life in prison,real
502,uk pm johnson admits to attending lockdown gathering,real
503,"rt   thread 
 
 onthisday 20 years ago, exactly four months after the september 11 2001 attacks, the us opened a high-security p…",real
504,"judge reinstates djokovic’s visa, orders release from detention",real
505,kazakhstan detains former security chief for treason,real
506,us judge sentences ahmaud arbery’s killers to life in prison,real
507,"rt   latest  s: january 7

police have killed more protesters in kazakhstan as unrest continues   

…",real
508,"rt   dozens of people have reportedly been killed in kazakhstan, where protesters tried to storm gov't buildings on the latest da…",real
509,sudan pm abdalla hamdok resigns after deadly protest,real
510,south africa: parliament building in cape town catches fire,real
511,"several dead, injured in stampede at religious shrine in kashmir",real
512,"rt   thread 

whether it was nft fomo or working from home jomo, 2021 covered a lot of ground.

from a global vaccination roll-o…",real
513,"rt   icymi, here are some of the most memorable moments of 2021",real
514,"rt   thread 

there has been plenty of bad  when it comes to the state of the global environment this year. so here’s a look…",real
515,south africa’s archbishop desmond tutu dies aged 90,real
516,at least 32 dead in bangladesh ferry fire,real
517,"rt   thread 

as 2021 comes to a close, here's a look at some of the african authors who took the literary world by storm this y…",real
518,"rt   thread 

it's  internationalmigrantsday. more than 45,400 people worldwide have died during migration journeys since 2014,…",real
519,"rt   the pioneering black feminist and activist bell hooks has died at the age of 69. 

by styling her name in lower case, she wa…",real
520,"rt   pioneering black feminist intellectual bell hooks has died aged 69.

she died at her home in kentucky from an undisclosed il…",real
521,dozens trapped in hong kong shopping centre fire: reports,real
522,indonesians flee homes after 7.3 quake prompts tsunami warning,real
523,tunisia president announces referendum and elections,real
524,"rt   al jazeera interviews the recipients of this year’s nobel peace prize, journalists maria ressa and dmitry muratov. join the…",real
525,"rt   at least 53 people have been killed after a container truck packed with migrants from central america crashed in mexico. 

r…",real
526,us wins appeal over extradition of wikileaks founder assange,real
527,"rt   india’s defence chief general bipin rawat, his wife, and 11 other people killed after a military helicopter they were travel…",real
528,"india defence boss, wife and 11 others killed in helicopter crash",real
529,several killed as blast rocks iraqi city of basra,real
530,myanmar’s suu kyi sentenced to four years in jail: reports.,real
531,qatar defeats bahrain 1-0 as fifa arab cup gets under way,real
532,uganda says it launched joint raids with drc against adf,real
533,somali capital mogadishu rocked by huge explosion: witnesses,real
534,jury delivers guilty verdicts in killing of ahmaud arbery,real
535,jury delivers guilty verdicts in killing of ahmaud arbery,real
536,sudan’s hamdok reinstated as prime minister after political agreement signed,real
537,"rt    live: in sudan, an agreement has reportedly been reached to reinstate deposed leader abdalla hamdok as prime minister. 

r…",real
538,kyle rittenhouse found not guilty on all charges,real
539,uk moves to ban hamas as ‘terrorist organisation’,real
540,libya’s haftar announces he will run for presidential elections,real
541,"two explosions heard in the ugandan capital, kampala: witnesses",real
542,us journalist danny fenster released from myanmar prison,real
543,negotiators at the un cop26 summit in glasgow reach deal on climate action,real
544,afghan mosque hit by blast during friday prayers: reports,real
545,us journalist danny fenster jailed for 11 years in myanmar,real
546,former south africa president de klerk dies at age 85,real
547,"rt   “we’re hungry, sick and cold but they told us to go back to syria.”

after travelling long journeys in hopes of a better fut…",real
548,un climate agency publishes draft of final glasgow deal,real
549,"un staff detained in ethiopia’s capital, world body says",real
550,rt   tensions are rising along the belarus-poland border as thousands of migrants and refugees try to make their way into the eu.…,real
551,ethiopia’s war marked by ‘extreme brutality’ from all sides: un,real
552,ethiopia declares nationwide state of emergency,real
553,afghanistan: twin blasts reported near military hospital in kabul,real
554,african union suspends sudan over coup,real
555,sudan army chief says pm hamdok is 'at my residence' after coup,real
556,sudan’s military ruler dissolves ruling council and declares state of emergency,real
557,"rt   sudan's pm abdalla hamdok is under house arrest for refusing to support a military coup attempt, says information ministry…",real
558,"sudan's pm abdalla hamdok under house arrest, reports al-hadath tv",real
559,"rt   two roadside bombs exploded near a bus carrying troops in syria's damascus early on wednesday, killing at least 13 military…",real
560,bomb attack kills 13 syrian military personnel: state media,real
561,"rt   exclusive: the taliban says it’s working to put together its own air force.

al jazeera’s   obtained access to…",real
562,"rt   the university of oxford is failing students when it comes to complaints of sexual harassment, a two-year   investiga…",real
563,"colin powell, former us secretary of state, dies of covid",real
564,uk mp david amess dies after being stabbed during meeting,real
565,uk mp david amess stabbed at local office,real
566,death toll in kandahar mosque explosion jumps to 32,real
567,explosion hits shia mosque in afghanistan’s kandahar,real
568,"rt   this is the moment al jazeera's   was interrupted by gunfire and rpg explosions in beirut.

several people ha…",real
569,rt    live: gun battles break out in beirut after a shooting at a hezbollah-led protest. the lebanese army has intervened amid s…,real
570,rt    live: gunfire and explosions heard in lebanon’s beirut where crowds had gathered to protest about the investigation into l…,real
571,"one killed, several wounded in gunfire near beirut protest",real
572,several people killed in bow and arrow attack in norway,real
573,‘huge fire’ at lebanon’s zahrani oil facility contained,real
574,fire breaks out at lebanon’s zahrani oil facility,real
575,rt   the 2021 nobel peace prize has been jointly awarded to journalists maria ressa from the philippines and dmitry muratov from…,real
576,maria ressa and dmitry muratov win 2021 nobel peace prize,real
577,saudi arabia-led consortium completes newcastle united takeover,real
578,tanzania’s abdulrazak gurnah wins 2021 nobel prize in literature,real
579,rt   here's what you need to know about the pandora papers,real
580,"rt   while facebook, instagram and whatsapp aren't competing for your attention, read our thread  on everything you need to know…",real
581,several killed in blast outside kabul mosque,real
582,georgia arrests ex-president saakashvili after return from exile,real
583,ethiopia orders expulsion of 7 top un officials over ‘meddling’,real
584,"sarah everard: uk police officer gets life term for rape, murder",real
585,france’s sarkozy convicted of illegal campaign financing,real
586,tunisia’s president names romdhane as country’s first female pm,real
587,"world leaders speak on final day of un general assembly 

latest  s:",real
588,magnitude 5.7 earthquake hits south of philippines capital,real
589,three palestinians killed by israeli forces in occupied west bank,real
590,"canadian pm trudeau says kovrig, spavor have left china",real
591,world leaders speak on day three of un general assembly. the latest  s:,real
592,"rt   the us is providing more than $290m in additional humanitarian assistance for yemen, secretary of state antony blinken has s…",real
593,"rt   world leaders address the  unga for a second day at the un headquarters in new york.

 follow our live blog for the latest…",real
594,shots fired at car carrying ukrainian president’s aide,real
595,"chinese leader xi jinping tells un china will stop funding coal projects overseas.

live  s:",real
596,"drc leader felix tshisekedi tells unga: ""africa does not need charity.""

live  s:",real
597,rt     qatar’s emir sheikh tamim bin hamad al thani called for end to israeli occupation of arab territories and the…,real
598,"iran wants resumption of nuclear talks: iranian president ebrahim raisi tells un.

live  s:",real
599,"our efforts in afghanistan were ""not in vain"": nato secretary general jens stoltenberg tells al jazeera. 

live  s:",real
