,tweet,label
777,ohio officials point at glass of water to assure east palestine residents it safe to look at,satire
778,"saying ""circumcision"" will get them going long enough to sneak away.",satire
779,weird that they think france accepts returns after 30 days.,satire
780,"apologetic don lemon clarifies a woman’s relevance is not defined by age, but conventional attractiveness",satire
781,woman surprised by how easy it is to get along with sister now that they’re adults who never see each other,satire
782,"for more world-renowned reportage, subscribe to our  letter.",satire
783,some catholics use lent to go without their opposition to abortion and get that little problem sorted out.,satire
784,study finds more americans turning to own feverish imaginations for,satire
785,“they’ve got way too many safeguards for kids.” —,satire
786,"this week's editorial cartoon: ""channeled aggression""",satire
787,mardi gras is a raucous festival that starts on fat tuesday and lasts until ash wednesday. here are the strangest things catholics do to celebrate the holiday.,satire
788,god admits he’s a little flattered when someone kills in his name,satire
789,politicians explain why tiktok should be banned,satire
790,man never thought he’d become one of those bug-laid-eggs-in-his-ear kind of guys,satire
791,coworkers nationwide embrace tearfully after painful 3-day separation,satire
792,study: average person’s life plan can only withstand 25 seconds of direct questioning,satire
793,woman who drinks 6 cups of coffee per day trying to cut down on blue light at bedtime,satire
794,mom announces she has no interest in getting a tattoo,satire
795,friend who’s going through difficult emotional time carefully avoided,satire
798,marrying woman who doesn’t eat her pizza crusts best decision man ever made,satire
799,compassionate pete buttigieg cuts train’s brake lines so it can run free,satire
800,mature cat not going to waste time chasing laser that doesn’t want her,satire
801,politicians explain why tiktok should be banned,satire
802,rihanna loves using pregnancy as excuse to take good seats on bus,satire
803,"subscribe to our  letter for vital dispatches from america’s finest  source, our society’s singular standard bearer for journalistic excellence.",satire
804,girlfriend makes fun of man for loving sports even though she’s obsessed with taking care of dying mother,satire
805,evangelical leaders announce j.k. rowling finally bigoted enough that it’s okay for kids to read about witchcraft,satire
806,"‘layoffs a-comin’,’ whispers wizened office sage staring out over horizon",satire
807,rick moranis announces plan to pop into your head right before you orgasm,satire
808,catalytic converter stolen from oscar mayer wienermobile    whatdoyouthink?,satire
809,the first sign of a pathological liar is if they’ve been elected to an office of any kind. bonus points if they’ve survived for more than a term.,satire
810,25-year-old woman's biggest dream still being popular high school student,satire
812,lush unveils new line of anti-aging youthful maiden bloodbombs,satire
813,area man got good amount of meat in that last bite,satire
815,asshole moves to part of city where all the assholes live,satire
816,man’s problems really don’t seem so bad after therapist completely trivializes them,satire
817,area woman excited to finally experience unbearable loneliness of having her own place,satire
818,area man always thought he’d squander his life differently,satire
820,dementia patient’s family keeps ripping her away from idyllic world of 1950s,satire
821,rest of world not biting on couple’s open relationship,satire
822,"to see more unmatched reporting, subscribe to our  letter.",satire
824,man not going to let mind games of ex-girlfriend’s natural moving-on process get in his head,satire
826,study: more parents opting for one big baby over multi-child household,satire
828,college-aged female finds unlikely kindred spirit in audrey hepburn,satire
829,sleepover guests get story straight on what time they went to bed,satire
831,woman still holding onto hope that toxic friendship could blossom into a toxic relationship,satire
833,entirety of objectionable human behavior explained to toddler as person acting silly,satire
834,"‘it’s been a long time since i’ve done this so i need to take it slow,’ says woman on date attempting to smile",satire
836,sobriety completely changes way man gains weight,satire
837,woman feeling doubly conflicted about attending ‘harry potter’-themed plantation wedding,satire
839,sick man slowly becoming enthroned in used tissues,satire
841,stingray loves when aquarium visitors squeal and recoil after touching it,satire
842,man proposes to girlfriend with heirloom ring once worn by divorced sister in 2013,satire
843,receive the latest from the onion’s omnipotent  empire via email.,satire
845,disappointed baby takes plastic bag off head after reading ‘warning: not a children’s toy’,satire
846,parents forced to explain thrill of having sex in public after daughter sees monkeys mating at zoo,satire
847,ceos explain how they are celebrating black history month,satire
848,societal pressure to conform doing nothing but favors for area man,satire
850,this is a reminder that your appointment to read ‘the onion’ is scheduled for today,satire
851,the onion: now on another part of your phone. follow us on tiktok.,satire
853,botched autopsy brings murder victim back to life,satire
854,mom really gunning to befriend babysitter during weekly 3-minute interactions,satire
855,loyal dog waits 2 full hours before consuming dead owner’s face,satire
856,kinky girlfriend wants to try sexual pleasure tonight,satire
858,"‘twas hubris led me here,’ thinks naked woman sitting on public toilet with romper around her ankles",satire
859,turn down that infernal rap band and open up your wallet for the kelly collection.,satire
860,u.s. credit card debt reaches record high    whatdoyouthink?,satire
861,justice department concurs with matt gaetz defense that 17-year-olds pretty much ready to roll,satire
862,‘new york times’ announces new columnist will contribute nothing to society 3 times a week,satire
864,anonymous mourner returns to lay hydrocodone tablet at rush limbaugh’s grave,satire
865,doomsday prepper hoards chili’s gift cards in case he needs casual dining after the apocalypse,satire
866,male birth control that paralyzes sperm for 2 hours 100% effective in lab mice,satire
867,‘harry potter’ fan always dreamed of receiving magical defamation letter from j.k. rowling,satire
868,subscribe to our  letter to see more from the standard bearer of global journalism.,satire
0,iran and saudi arabia ‘agree to restore relations’,real
1,israeli emergency services say three injured in tel aviv shooting,real
2,israeli forces kill at least 6 palestinians in latest jenin raid,real
3,at least nine soldiers killed in pakistan suicide attack,real
4,cambodia opposition leader kem sokha sentenced to 27 years under house arrest,real
5,"tinubu wins nigeria’s tight presidential elections 

live  s:",real
6,bola tinubu wins controversial nigerian presidential election,real
7,"at least 32 killed, dozens injured in greece train crash",real
8,russia-ukraine live   situation around bakhmut ‘extremely tense’,real
9,at least one killed as magnitude 5.6 earthquake hits turkey,real
10,polls have opened in nigeria's presidential vote. follow live  s here,real
11,nigeria election 2023 live: nation poised for presidential vote,real
12,israeli forces kill two palestinians in nablus raid,real
13,"turkey-syria earthquakes live: three killed, hundreds injured",real
14,new 6.4-magnitude earthquake hits southern turkey,real
15,us president joe biden makes unannounced visit to kyiv: reports,real
16,"north korea fires ballistic missile, south korean military says",real
17,"turkey-syria earthquakes live   death toll passes 45,000",real
18,armed men attack police station in karachi,real
19,scotland’s first minister nicola sturgeon resigns,real
20,"a turkish woman saved 222 hours after deadly earthquakes hit turkey, syria. 

follow latest  s:",real
21,at least three killed in michigan university shooting,real
22,"turkey-syria earthquake live   death toll crosses 33,000",real
23,"survivors still being found as quake death toll tops 28,000",real
24,first un aid since quake crosses into northwest syria from turkey,real
25,ukraine’s zelenskyy to meet pm sunak in first wartime trip to uk,real
26,"rt   two major earthquakes and aftershocks have caused devastation and killed at least 1,800 people across southeast turkey and n…",real
27,"rt    live: powerful earthquake shakes turkey and syria as hundreds reported dead.

latest  s:",real
28,deaths reported after a strong earthquake hits southern turkey near syria border,real
29,pakistani former president pervez musharraf dies aged 79,real
30,china says balloon over us airspace is civilian airship,real
31,pm shehbaz sharif condemns the bombing and orders authorities to ensure the best possible medical treatment for victims,real
32,"at least 25 people killed and about 140 others injured in the blast, police tell al jazeera",real
33,dozens injured in blast at busy mosque in pakistan’s peshawar,real
34,gunman wounds at least 5 people in east jerusalem attack,real
35,one person killed in armed attack on azerbaijan embassy in iran,real
36,"at least nine dead, israeli forces pull out of jenin after one of the deadliest raids in the occupied west bank in years",real
37,"death toll rises to eight, including elderly woman, according to palestinian officials",real
38,israeli raid kills three palestinians in jenin fighting,real
39,biden: us to send 31 abram tanks to ukraine,real
40,nine killed in shooting near los angeles after lunar new year festival,real
41,"two dead, dozens injured in stampede at iraqi football stadium",real
42,ukraine helicopter crash: what we know so far,real
43,"at least 16 people, including two children, killed after the helicopter crashed near a nursery outside kyiv, officials say",real
44,ukraine interior minister killed in helicopter crash: police,real
45,philippines’s maria ressa and her  site rappler acquitted of tax evasion,real
46,"pm pushpa kamal dahal said the plane was flying from the capital, kathmandu, to pokhara in central nepal.

— in pictures",real
47,timeline: nepal air crashes since 2010,real
48,"at least 16 people killed when the aircraft crashed in pokhara, according to an army spokesman",real
49,plane with 72 people on board crashes in nepal,real
50,ukraine refutes moscow’s claims it captured soledar.,real
51,"residential building hit in kyiv region: officials.

follow all the latest  s:",real
52,russian missiles hit critical infrastructure in ukraine’s capital,real
53,iran hangs former defence ministry official for spying,real
54,explosion outside afghan foreign ministry in kabul,real
55,jair bolsonaro supporters storm brazil’s congress,real
56,republican kevin mccarthy elected us house speaker,real
57,italy’s football star gianluca vialli dies aged 58,real
58,"in provocation, israel far-right minister enters al-aqsa compound",real
59,"israeli air raid kills two syrian soldiers, puts damascus international airport out of service, says syria's military",real
60,pope emeritus benedict xvi dies at age 95,real
61,"an attack in eastern syria killed 10 oil field workers, state  agency sana has reported",real
62,brazilian football legend pele dies at age 82,real
63,benjamin netanyahu sworn in as prime minister of israel’s most right-wing government in history,real
64,at least two people dead after shooting in paris,real
65,us capitol riot: lawmakers recommend filing charges against trump,real
66,three jordanian police killed during raid on hideout in maan,real
67,irish soldier killed after un convoy attacked in lebanon,real
68,follow the nobel peace prize award ceremony live,real
69,brittney griner lands in the us after russia prisoner exchange,real
70,russia frees us basketball star brittney griner in prisoner swap,real
71,iran conducts first protest-related execution,real
72,"rt   this year’s  fifaworldcup has been full of surprising wins and shocking moments.

join  ajespaces &amp;   with",real
73,jubilant morocco reach world cup quarter-finals,real
74,al jazeera takes the killing of shireen abu akleh to the icc,real
75,iran prosecutor general signals ‘morality police’ suspended,real
76,"at least 15 killed in afghanistan school bombing, says official",real
77,world cup 2022 live: spotlight on usa vs iran on crucial day,real
78,"it's day nine of the world cup and more teams fight to avoid early exit.
follow latest  s here:",real
79,‘explosion targets’ mogadishu hotel used by somali officials,real
80,"world cup 2022 live: germany, croatia aim for survival",real
81,"world cup live: d-day for argentina, history beckons for saudis. follow the latest  s:",real
82,"rt   cameroon in 1990, senegal in 2002 and ghana in 2010 - all reached the  fifaworldcup quarter-finals. 

can they do it again o…",real
83,world cup 2022 live   qatar to play in round two of group stage,real
84,"rt   for better or worse? when var was introduced at the 2018  fifaworldcup, it changed the tournament.

so what's in store at  q…",real
85,saudi arabia beats argentina in shock upset,real
86,two killed in turkey after rockets fired from syria. more soon on,real
88,world cup 2022 live   six teams face off in qatar on day two,real
89,enner valencia's double helps ecuador see off qatar in tournament's opener - all the latest  s,real
90,fans arrive for opening match at al bayt stadium ahead of the fifa world cup opening ceremony in al khor,real
91,world cup 2022 live: qatar prepares for historic kickoff,real
92,oil tanker hit by armed drone off coast of oman: official,real
93,g20 leaders declaration denounces ‘russian aggression’ in ukraine,real
94,trump says he will run for president again in 2024,real
95,"iran rockets hit kurdish party hq in iraq’s erbil, kill one",real
96,turkish police arrest 'person who left the bomb' that caused the deadly explosion on istanbul's istiklal avenue,real
97,"at least six people have been killed and more than 80 were wounded in what appears to be a ""terrorist attack,"" according to vice president fuat oktay",real
98,several injured in explosion in central istanbul: turkish media,real
99,russia orders troop withdrawal from ukraine’s kherson city,real
100,russia orders troops to pullback from kherson city,real
102,tanzania’s precision air plane crashes into lake victoria,real
103,pakistan’s ex-pm imran khan injured by gunfire during march,real
104,parkland school shooter nikolas cruz sentenced to life in prison,real
105,ethiopia’s warring sides agree ‘cessation of hostilities’: au,real
106,"bolsonaro breaks silence, says will follow brazil’s constitution",real
107,netanyahu poised for comeback in israeli election: exit polls,real
108,lula da silva narrowly defeats jair bolsonaro in brazil election,real
109,at least 30 people killed in bridge collapse in india: reports,real
110,at least 59 people were killed in a major stampede in south korea’s capital seoul,real
111,‘scores of casualties’ after twin blasts in somalia’s capital,real
112,attack on shiraz shrine kills 15: iranian state media,real
113,rishi sunak wins race to become the uk’s new prime minister,real
114,"car explosion, gunfire hit hotel in somalia",real
115,"china's xi jinping secures historic third term, stacks top governing body with loyalists",real
116,pakistan election commission disqualifies former pm imran khan,real
117,uk prime minister liz truss steps down after six weeks in office,real
118,aircraft crashes into russian residential building in yeysk city,real
119,jan 6 hearing live   panel votes to subpoena trump,real
120,north korean aircraft buzz south korea border; fighters scrambled,real
121,"iraqi parliament elects new president,  political impasse",real
122,several loud explosions heard in ukrainian capital,real
123,"ukraine, russia, belarus rights activists win nobel peace prize",real
124,swedish scientist svante paabo wins nobel prize for medicine,real
125,"burkina faso’s military leader damiba deposed, army captain says",real
126,ukraine accelerates bid to join nato after russia’s annexation,real
127,"heavy gunfire, soldiers on the streets in burkina faso capital",real
128,"russian attack kills 23 in civilian convoy in ukraine,  governor says",real
129,suicide attacker kills at least 19 in afghanistan school blast,real
130,italy’s right-wing alliance set for election victory: exit polls,real
131,"rt   al jazeera’s   has obtained the largest leak in british political history, exposing how unelected labour party offici…",real
132,casualties after blast near mosque in afghanistan’s capital,real
133,new york attorney general sues donald trump for fraud,real
134,the japan meteorological agency has lifted its tsunami warning.,real
135,tsunami alert issued after major quake strikes off taiwan,real
136,tennis great roger federer announces retirement,real
137,last reactor at ukraine’s zaporizhzhia nuclear plant shut down,real
138,accession council declares king charles iii sovereign,real
139,uk’s queen elizabeth ii has died at the age of 96,real
140,doctors ‘concerned’ for health of britain’s queen elizabeth,real
141,israel says ‘high possibility’ its army killed shireen abu akleh,real
142,"liz truss becomes uk’s new prime minister, conservative leader",real
143,kenya’s supreme court upholds ruto’s win in presidential election,real
144,"explosion at afghanistan mosque kills prominent cleric, civilians",real
145,"russia, ukraine trade blame for attacks near nuclear plant amid un visit",real
146,muqtada al-sadr tells followers to leave iraq green zone after night of violence,real
147,deadly clashes and chaos in iraq after moqtada al-sadr quits. follow live  s here:,real
148,muqtada al-sadr announces 'full withdrawal' from iraqi politics after months of tensions,real
149,malaysia top court upholds ex-pm najib’s conviction in 1mdb case,real
150,william ruto wins kenyan presidential election,real
151,commotion at tally centre in nairobi,real
152,uneasy calm in kenya as results awaited in tight election,real
153,"explosion hits market in armenia’s capital yerevan, according to reports",real
154,"several killed in egyptian church fire, according to health ministry",real
155,eight israelis wounded after gunman opens fire in jerusalem's old city,real
156,author salman rushdie attacked on stage in new york,real
157,"armed man holds beirut bank staff hostage, demands savings amid lebanon economic crisis",real
158,"rt   a truce has been implemented between israel and the palestinian islamic jihad. 

israel’s three-day bombardment of gaza has…",real
159,"chad military gov’t, opposition groups sign peace deal in qatar",real
160,"israel, islamic jihad announce ceasefire in gaza",real
161,ceasefire expected to be announced in gaza on sunday,real
162,russia-ukraine live   iaea raises alarm over nuclear plant,real
163,israel-palestine live   29 killed in three-day gaza assault,real
164,"israeli strike on northern city of jabalia kills 5 palestinians, 3 of them children",real
165,israeli jets launch new attacks on gaza,real
166,israel hits gaza with air strikes as tensions escalate,real
167,russian court gives brittney griner nine years on drugs charges,real
168,"rt   next week marks kenya's presidential elections. as the race heats up, our africa editor   is joined by writer &amp;…",real
169,nancy pelosi lands in taiwan amid heightened us-china tensions,real
170,iraqi protesters storm the parliament in baghdad’s green zone,real
171,pope apologises for ‘evil’ of canada’s residential schools,real
172,"rt   is tunisia on a path back to authoritarian rule?

 july 25 marks one year since president kais saied dissolved parliament…",real
173,joe biden tests positive for covid-19: white house,real
174,italy’s prime minister mario draghi resigns as crisis deepens,real
175,parliament elects prime minister ranil wickremesinghe as new president of sri lanka. live  s:,real
176,ex-angolan president dos santos dies at 79,real
177,japan’s ex-prime minister abe dies after being shot: report,real
178,"japan’s shinzo abe attacked, left bleeding: reports",real
179,rt    live: boris johnson has agreed to step down as uk pm after a major rebellion in his government over a series of scandals.…,real
180,uk prime minister boris johnson says he will resign - live  s,real
181,uk political crisis: boris johnson expected to quit as pm - live  s,real
182,uk: boris johnson gov’t plunged into crisis as two ministers quit,real
183,"rt   it is the 60th anniversary of algeria’s independence from france.

here's what you need to know about algerians' fight for f…",real
184,us says israeli shot ‘likely responsible’ for death of abu akleh,real
185,several people shot at copenhagen shopping mall: danish police,real
186,"rt   thread 

from laicite, the separation of church and state, to reckoning with its colonial legacy through racism and islamop…",real
187,"rt   thread 

hajj is the largest annual religious gathering of muslims. 

it takes place in the islamic month of dhul-hijja and…",real
188,israeli set for november election as parliament dissolves,real
189,"paris 2015 attacks - lone surviving attacker gets life, no parole",real
190,more than dozen found dead in south africa nightclub: police,real
191,"un, world leaders condemn us supreme court ruling on abortion.",real
192,roe v wade: supreme court decision highlights us abortion divide,real
193,"the justices voted 6-3, powered by the court’s conservative supermajority.",real
194,roe v wade - us supreme court overturns landmark abortion ruling,real
195,un: israelis fired shots that killed journalist shireen abu akleh,real
196,"nearly 1,000 killed after strong earthquake jolts afghanistan",real
197,"dozens killed as 6.1 magnitude quake shakes afghanistan, pakistan",real
198,macron alliance set to lose parliamentary majority: projections,real
199,al jazeera obtains image of bullet that killed its journalist,real
200,"rt   thread 

on international albinism awareness day, we raise awareness on the human rights violations people with albinism ex…",real
201,"rt   today is  worldoceanday 

did you know at least eight million tonnes of plastics end up in the oceans every year?

we take…",real
202,british prime minister boris johnson survives confidence vote,real
203,rt   arab nations are taking a stand against india’s ruling bjp party after two of their members made insulting remarks about the…,real
204,kazakhstan votes to amend constitution: referendum results,real
205,"rt   al jazeera journalist ahmed taha has condemned an egyptian court for sentencing him to 15 years in prison in absentia.

taha…",real
206,rt   tensions are high after hundreds of far-right jewish nationalists entered jerusalem’s al-aqsa mosque compound ahead of today…,real
207,"rt   israeli ultra-nationalist jewish groups have entered the al-aqsa mosque compound, waving flags and chanting ahead of sunday’…",real
208,dozens killed in stampede at a church in nigeria,real
209,al jazeera network to send shireen abu akleh murder case to icc,real
210,palestinian probe says israeli forces deliberately shot abu akleh,real
211,rt    stories you shouldn't miss today - may 25,real
212,"rt   thread 
 
at least 17 countries have reported new confirmed cases of monkeypox.
 
we take a look at what the disease is and…",real
213,iran's quds force member assassinated in tehran: state media. more soon on,real
214,australia election: opposition labor party wins vote,real
215,rt   killed al jazeera journalist shireen abu akleh was a pioneer for arab women in media. many have shared the impact she had on…,real
216,shireen abu akleh pallbearer arrested days after israelis attack funeral,real
217,"finland, sweden have officially applied to join nato, the world’s biggest military alliance",real
218,pro-hezbollah bloc loses lebanese parliamentary majority,real
219,somalia elects hassan sheikh mohamud as new president,real
220,shireen abu akleh remembered during gaza rally,real
221,palestinians commemorate 74th nakba day: live  s,real
222,sheikh mohamed bin al zayed elected uae president,real
223,rt    live: state funeral and burial held in occupied east jerusalem for veteran al jazeera journalist shireen abu akleh who was…,real
224,rt    live: israeli occupation forces are beating crowds carrying the casket of killed al jazeera journalist shireen abu akleh…,real
225,president sheikh khalifa bin zayed al nahyan dies: uae media,real
226,rt    live: state memorial service held in ramallah for al jazeera journalist shireen abu akleh who was killed by israeli occupa…,real
227,"rt   ""i was able to convey the people's message and voice.""

not long before her killing by israeli occupation forces, al jazeera…",real
228,"rt   live: israeli forces have shot and killed veteran al jazeera reporter shireen abu akleh in the occupied west bank. 

 follo…",real
229,"rt   ""she was fearless, but she was also human.”

shireen abu akleh’s colleague and close friend   remembers the impac…",real
230,"rt   ""the first bullet hit me and the second bullet hit shireen. they killed her in cold blood.""

al jazeera journalist ali al-sa…",real
231,"rt   ""this is not a conflict between two equal sides. we are occupied by israel.""

mustafa barghouti, leader of the palestinian n…",real
232,"rt   trigger warning: sensitive material below

shireen abu akleh’s colleagues at al jazeera’s bureau in the occupied west bank e…",real
233,"rt   “killing journalists… is a war crime.”

after the killing of al jazeera journalist sherine abu akleh by israeli occupation f…",real
234,rt    here's what veteran al jazeera journalist shireen abu akleh meant to those who grew up watching her coverage of palestine…,real
235,al jazeera journalist shireen abu akleh shot dead by israeli forces,real
236,ukraine says russian forces are ‘storming’ azovstal plant,real
237,"putin ‘mirroring fascism’ of nazi germany, uk minister says",real
238,sri lanka pm mahinda rajapaksa offers to resign as crisis worsens,real
239,mariupol officials document new mass grave,real
240,"putin ‘mirroring fascism’ of nazi germany, uk minister says.",real
241,putin calls nato’s expansion around its borders 'unacceptable threat',real
242,putin says donbass volunteers fighting for ‘motherland’.,real
243,"russian president putin says moscow's military action in ukraine was a pre-emptive move to ward off western aggression

follow all the latest  s:",real
244,"rt   the vice president of the philippines, leonor ‘leni’ robredo, is seen as the only election candidate with a realistic chance…",real
245,more than 60 believed killed after school attack in east ukraine,real
246,"rt   fake  on social media has been a major part of the philippines election campaign.

  debunks the disinformatio…",real
247,"john lee, hong kong's former security chief, elected as city's next leader",real
248,"ukraine: all women, children and elderly evacuated from mariupol steel mill

follow the latest  s:",real
249,at least 4 dead after explosion rocks hotel in downtown havana,real
250,"russia says it will open evacuation routes for three days in mariupol 

follow the latest  s:",real
251,"heavy fighting under way at mariupol’s azovstal steelworks

follow the latest  s:",real
252,russia accuses israel of supporting “neo-nazis” in ukraine as a row over moscow’s claim that hitler had jewish origins escalates. follow latest  s:,real
253,the us says it has 'highly credible' intelligence that russia will try to annex ukraine's luhansk and donetsk 'some time in mid-may'. follow latest  s:,real
254,singapore executes intellectually disabled malaysian man despite global pleas for clemency,real
255,"rt    of billionaire elon musk’s twitter takeover has caused mixed reactions from users and politicians around the world. 

m…",real
256,turkish court sentences activist osman kavala to life in prison,real
257,"rt   france's president emmanuel macron has won a second term in office, defeating his far-right rival marine le pen and making h…",real
258,"emmanuel macron wins french presidential election:

“i’m not the candidate of one camp anymore, but the president of all of us.” 

:",real
259,"rt   at least eight people, including a three-month-old baby, have been killed and 18 others injured in a series of russian missi…",real
260,"russian forces are ""constantly"" shelling ukraine-controlled cities in the eastern region of luhansk, local authorities say. 

follow latest  s:",real
261,explosion at afghan mosque kills or wounds dozens of people,real
262,"rt   thread 

today marks the 52nd anniversary of  earthday 

in honour of mother earth, we share the story of how uk activists…",real
263,"kabul boys’ school rocked by blasts, casualties feared",real
264,"latest russia-ukraine  s: ukraine investigating almost 6,500 alleged war crimes",real
265,suspect in new york subway shooting is in police custody,real
266,"rt   have you ever wondered how difficult it is to navigate the world's megacities with a disability?

join our twitter space now…",real
267,"rt   how would you get around a city if you couldn’t walk, see or hear? by 2050, nearly 1 billion people living in cities will ha…",real
268,"multiple people shot, unexploded devices found in new york city subway",real
269,"rt   thread 
 
the muslim holy month of  ramadan has entered its second week.
the pre-sunrise to sunset fast lasts anywhere from…",real
270,rt    our twitter account   is nominated for   in the social ( &amp; politics) category! we need your he…,real
271,pakistan's parliament elects shehbaz sharif as new prime minister after weeks of political turmoil.,real
272,"rt   thousands marched across pakistan in support of former pm imran khan, a day after he lost a no-confidence vote in parliament…",real
273,rt   pakistan's pm imran khan has been ousted from power after losing a no-confidence vote. the parliament is set to vote for a n…,real
274,"rt   thread 

on april 10, about 48 million french voters will choose their leader among 12 candidates. never before in the his…",real
275,pakistan pm imran khan loses no-confidence vote,real
276,pakistan parliament begins voting on no-confidence motion against prime minister imran khan after speaker resigns,real
277,"european commission president ursula von der leyen says russian forces appear to have committed war crimes by targeting civilians in ukraine, adding that lawyers must investigate the alleged incidents.

follow latest  s:",real
278,"ukraine says 10 humanitarian corridors to evacuate people from besieged regions have been agreed for saturday.

follow latest  s:",real
279,"ukrainian president zelenskyy calls russia's shelling on kramatorsk railway station in the east of the county a ""war crime"" as death toll rises to 52, local authorities say.

follow latest  s:",real
280,"rt    our twitter account   is nominated for   in the social ( &amp; politics) category!

help us win by…",real
282,shooting in popular tel aviv area wounds six israelis,real
283,us senate expected to vote to confirm ketanji brown jackson,real
284,pakistan court rules blocking vote to oust khan unconstitutional,real
285,"russia says it has destroyed fuel storage facilities in four cities as it refocuses its offensive on eastern ukraine.

follow latest  s:",real
286,"foreign minister dmytro kuleba says the sooner kyiv receives additional arms from nato, ‘the more lives will be saved’.

follow latest  s:",real
287,"us official says kyiv withdrawal complete, russian troops regrouping to focus on the east.

follow latest  s:",real
288,"rt    our twitter account   is nominated for   in the social ( &amp; politics) category!

help us win by…",real
289,life sentence for burkinabe ex-leader compaoré for sankara murder,real
290,"rt   exclusive 

a year after the bjp gov't led by pm narendra modi came to power in 2014, the top finance ministry official acc…",real
291,"rt   ukrainian president volodymyr zelenskyy addresses the un security council, accusing russia of “war crimes” in bucha and tell…",real
292,"former russia president dmitry medvedev has vowed a harsh reaction to expulsion of russian diplomats by western governments.

follow latest  s:",real
293,"the united states will announce new sanctions against russia for its invasion of ukraine this week, us national security adviser jake sullivan has said

follow latest  s:",real
294,"france has decided to expel many russian diplomatic staff, echoing a similar action taken by germany, the french ministry of foreign affairs has said

follow latest  s:",real
295,"russian lawmakers submitted a draft bill to the lower house of parliament that envisages a prison term of up to 10 years and fines for adhering to western sanctions in russia, interfax state  agency has reported.

follow latest  s:",real
296,"after several failed attempts, staff from the international committee of the red cross have again been unable to enter mariupol, a spokesperson for the aid agency says.

follow latest  s:",real
297,"the kremlin has categorically denied any accusations related to the murder of civilians in the ukrainian town of bucha. 

follow latest  s:",real
298,"ukrainian prosecutors say at least 161 children have been killed, and 425 have been wounded, in ukraine since the start of russia's invasion.

follow latest  s:",real
299,"un chief antonio guterres says he was ‘deeply shocked’ by images of dead civilians in the ukrainian town of bucha and calls for an independent investigation.

follow our live coverage of the russian invasion of ukraine:",real
300,"rt   pakistan's imran khan has survived a move to oust him as pm, after the deputy speaker of parliament blocked a no-confidence…",real
301,pakistan parliament dismisses no-confidence motion against imran khan,real
302,curfew in sri lanka as protesters try to storm president’s house,real
303,"un human rights' chief michelle bachelet says russia’s widespread and indiscriminate attacks in ukraine could amount to “war crimes“.

follow latest  s:",real
304,"ukraine’s state emergency service says that the death toll from a russian attack on the regional administration building in the southern city of mykolaiv has risen to 15 people. 

follow the latest",real
305,rt   russia-ukraine war  s: 30 march,real
306,"ukraine said that a second round of conflict talks between negotiators from kyiv and moscow will kick off in turkey on monday. 

follow latest developments:",real
307,"french president macron has called for restraint in ""words and actions"" after us president biden described russian president putin as a “butcher” and said he should not remain in power. 

follow out live coverage of the war in ukraine:",real
308,"oil depot, military factory hit in lviv strikes",real
309,biden was not calling for regime change in russia when he said that his russian counterpart “cannot remain in power”,real
310,children among severely wounded trapped in ukraine’s chernihiv,real
311,"two missile strikes hit lviv, five wounded",real
312,three explosions heard near lviv: city council,real
313,"ukraine says fierce clashes continue in mariupol

follow all the latest  s:",real
314,"live  s: ukraine, russia pessimistic over talks aimed at ending conflict",real
315,rt   russia-ukraine war  s: 25 march,real
316,"ukraine says 4,554 people were evacuated from cities on wednesday",real
317,biden’s new arms package for ukraine to start shipping soon,real
318,us to announce russia-related sanctions on thursday.,real
319,"madeleine albright, first woman us secretary of state, dies at 84",real
320,"nato estimates 7,000-15,000 russian troops killed in ukraine: report

follow all the latest  s:",real
321,rt    russia-ukraine war  s: march 23,real
322,"fighting between russian and ukrainian forces is ongoing in the city of mariupol, a regional governor in ukraine says.

follow latest  s:",real
323,"the united nations’ refugee agency says 3.5 million people have fled ukraine since russia launched its invasion.

follow latest  s:",real
324,"russian forces pushed out of key kyiv suburb, ukraine says, as zelenskyy reiterates call for direct talks with putin. 

follow our live coverage of the war in ukraine:",real
325,rt    russia-ukraine war  s: march 22,real
326,"rt   thread 

it's  worldwaterday  – a day designated by the un to raise awareness of the two billion people living without acc…",real
327,"a russian court has labelled meta platforms inc an “extremist organisation”, banning the activities of the us company on its territory.

follow latest  s:",real
328,"russia is conducting “state terrorism” in ukraine and will go on to attack other countries, ukraine’s defence minister says.

follow latest  s on russia's invasion of ukraine:",real
329,"rt   the boeing 737 plane crashed in the countryside near wuzhou city in the guangxi region causing a ""mountain fire”, with an un…",real
330,plane carrying 133 crashes in china: state tv,real
331,russia says it is advancing towards mariupol,real
332,israel’s parliament speaker expresses support to zelenskyy,real
333,"russia losing high-ranking military officers, ukraine says.",real
334,protests break out in kherson as residents confront russian troops,real
335,strike on kyiv apartment block wounds five,real
336,at least 902 civilians killed in ukraine since conflict began: un,real
337,ukraine front lines not shifting as russia loses momentum - official,real
338,"ukraine says seven humanitarian corridors will open on sunday.

follow the latest  s:",real
339,"ukraine's presidency says a total of 6,623 people were evacuated on saturday from cities across the country through humanitarian corridors.

follow the latest  s:",real
340,"the west must not try to “normalise relations” with putin after his invasion of ukraine, british pm boris johnson said, calling the crisis a “turning point for the world”.

follow latest  s:",real
341,"prime minister mateus morawiecki says poland has proposed to the european union that the bloc impose a total ban on trade with russia. 

follow latest  s:",real
342,"ukraine’s president zelenskyy has warned that continuing the invasion would exact a toll on russia for “generations.” 

follow our live coverage of the war in ukraine:",real
